xLCC,yLCC,date,BC,var
349438,4324470,201803,0.573090653569492,0.0344423211209148
349514,4324470,201803,0.572968750711,0.034427130231658
349589,4324470,201803,0.572846540302575,0.0344118316885274
349665,4324470,201803,0.572720771863715,0.0343960128667559
349740,4324470,201803,0.572594767183687,0.0343800855517661
349816,4324470,201803,0.572465182655776,0.0343636205372281
349891,4324470,201803,0.572335449149621,0.0343470468320856
349967,4324470,201803,0.572202133253928,0.0343299182554615
350042,4324470,201803,0.572068774365875,0.0343126815796123
350118,4324470,201803,0.571931853874869,0.0342948732990872
350193,4324470,201803,0.571795018332206,0.034276958473181
350269,4324470,201803,0.571654670053903,0.0342584559770508
350344,4324470,201803,0.571514560385529,0.0342398496567539
350420,4324470,201803,0.571371020490713,0.0342206405428622
350495,4324470,201803,0.571227902966047,0.0342013317342306
350571,4324470,201803,0.571081477854944,0.0341814062781212
350646,4324470,201803,0.570935694043782,0.0341613869467167
350722,4324470,201803,0.570786772960274,0.0341407387712046
350797,4324470,201803,0.570638753121185,0.0341200045577066
350873,4324470,201803,0.570487822723822,0.0340986314168319
350948,4324470,201803,0.570338101222144,0.0340771824717424
351024,4324470,201803,0.570185762304385,0.0340550871613558
351099,4324470,201803,0.570034995231366,0.0340329291099846
351175,4324470,201803,0.569881981737131,0.0340101205148903
351250,4324470,201803,0.569730966835731,0.0339872655604081
351326,4324470,201803,0.569578167223883,0.0339637598431512
351401,4324470,201803,0.569427866104664,0.0339402280090475
351477,4324470,201803,0.569276346954416,0.0339160499368405
351552,4324470,201803,0.569127909380354,0.0338918704392045
351628,4324470,201803,0.568978940867768,0.0338670548314889
351703,4324470,201803,0.56883373056518,0.0338422675543285
351779,4324470,201803,0.568688813040286,0.0338168608120597
351854,4324470,201803,0.568548434012819,0.0337915178332693
351930,4324470,201803,0.568409324322844,0.033765579479976
352005,4324470,201803,0.568275645962449,0.0337397465594247
352081,4324470,201803,0.568144381357099,0.0337133506815056
352156,4324470,201803,0.568019559724781,0.0336871085746115
352232,4324470,201803,0.567898476120552,0.0336603449935386
352307,4324470,201803,0.567784967606205,0.0336337903941968
352383,4324470,201803,0.567676707703391,0.0336067653386579
352458,4324470,201803,0.567577269933374,0.0335800111892293
352534,4324470,201803,0.567484775292472,0.0335528471687415
352609,4324470,201803,0.567402448824222,0.0335260220138046
