xLCC,yLCC,date,BC,var
349438,4324470,201801,0.574625375310727,0.0344593402496833
349514,4324470,201801,0.574535186593919,0.0344445217672098
349589,4324470,201801,0.574444825997926,0.0344295979658958
349665,4324470,201801,0.574351895710773,0.034414166297717
349740,4324470,201801,0.574258856109198,0.034398628437399
349816,4324470,201801,0.574163244854633,0.0343825656376628
349891,4324470,201801,0.574067600294992,0.0343663963892075
349967,4324470,201801,0.573969398868632,0.0343496853573701
350042,4324470,201801,0.573871255918679,0.0343328683784783
350118,4324470,201801,0.573770591058981,0.0343154931834109
350193,4324470,201801,0.573670094947117,0.0342980134686633
350269,4324470,201801,0.57356713606583,0.0342799597364391
350344,4324470,201801,0.573464477861846,0.034261804035186
350420,4324470,201801,0.573359444906444,0.0342430594109675
350495,4324470,201801,0.573254869899594,0.0342242167238871
350571,4324470,201801,0.57314804251341,0.0342047714193892
350646,4324470,201801,0.573041859956835,0.0341852335854779
350722,4324470,201801,0.572933588112159,0.0341650810242787
350797,4324470,201801,0.572826182508349,0.0341448434106001
350873,4324470,201801,0.572716898788319,0.0341239809838354
350948,4324470,201801,0.572608742884248,0.0341030432902184
351024,4324470,201801,0.572498976574545,0.0340814732345271
351099,4324470,201801,0.572390646209424,0.0340598404240679
351175,4324470,201801,0.572281039320572,0.0340375708314419
351250,4324470,201801,0.572173230212102,0.0340152541944198
351326,4324470,201801,0.572064555473543,0.0339923001589897
351401,4324470,201801,0.571958101923499,0.0339693185116369
351477,4324470,201801,0.571851282651597,0.0339457034101968
351552,4324470,201801,0.571747177975848,0.0339220844193011
351628,4324470,201801,0.571643309493317,0.0338978413089636
351703,4324470,201801,0.57154272770543,0.0338736229167955
351779,4324470,201801,0.571443099646019,0.0338487960126363
351854,4324470,201801,0.571347417511868,0.0338240279121274
351930,4324470,201801,0.571253535843621,0.0337986740779041
352005,4324470,201801,0.571164353839178,0.0337734191533268
352081,4324470,201801,0.571077960745997,0.0337476092974754
352156,4324470,201801,0.57099712066137,0.0337219448996887
352232,4324470,201801,0.5709202095156,0.033695765116188
352307,4324470,201801,0.570849805452051,0.0336697839843698
352383,4324470,201801,0.570784627011878,0.033643336215967
352458,4324470,201801,0.570727005370512,0.0336171467941684
352534,4324470,201801,0.570676060148412,0.0335905487315222
352609,4324470,201801,0.570633803071084,0.0335642745696969
352685,4324470,201801,0.570599813780877,0.0335376584503193
352760,4324470,201801,0.570575699694938,0.0335114363467707
352836,4324470,201801,0.570561557214225,0.033484946309241
352911,4324470,201801,0.570558492162865,0.033458922876814
352987,4324470,201801,0.570567169149885,0.0334327105957953
353062,4324470,201801,0.57058808411948,0.0334070370570454
353138,4324470,201801,0.57062251298725,0.0333812555726789
353213,4324470,201801,0.570670226102949,0.0333560808436472
353289,4324470,201801,0.570733142974896,0.0333308768281037
353364,4324470,201801,0.570810191460992,0.0333063393408497
353440,4324470,201801,0.570903954865175,0.0332818444937249
353515,4324470,201801,0.571012409414509,0.0332580636805849
353591,4324470,201801,0.571138810568312,0.0332343864211461
353666,4324470,201801,0.571280092378277,0.033211455209996
353742,4324470,201801,0.571440180511435,0.033188674174592
353817,4324470,201801,0.571614905881291,0.0331666540424263
353893,4324470,201801,0.571808854118556,0.0331448149138091
353968,4324470,201801,0.572016730402266,0.0331237348547
354044,4324470,201801,0.572243763127367,0.0331028516326768
354119,4324470,201801,0.572483551913275,0.0330827117754693
354195,4324470,201801,0.572741943523358,0.0330627727940841
354270,4324470,201801,0.573011493898615,0.033043552495923
354346,4324470,201801,0.57329863459628,0.0330245305276762
354421,4324470,201801,0.573594975450485,0.0330061998534847
354497,4324470,201801,0.573907487053972,0.0329880648253919
354572,4324470,201801,0.57422695734748,0.0329705976903949
354648,4324470,201801,0.574560835235761,0.0329533301102415
354723,4324470,201801,0.57489922805893,0.0329367171696474
354799,4324470,201801,0.575249985990931,0.0329203203876887
354874,4324470,201801,0.575602686264944,0.0329045799753933
354950,4324470,201801,0.575965487767487,0.032889089778457
355025,4324470,201801,0.576327592405222,0.0328742756642247
355101,4324470,201801,0.576697362823479,0.0328597662265897
355176,4324470,201801,0.577063782929216,0.0328459714929627
355252,4324470,201801,0.577435306894686,0.032832557226253
355327,4324470,201801,0.577800861216369,0.0328199140359267
355403,4324470,201801,0.5781688785857,0.0328077473036287
355478,4324470,201801,0.578528393696424,0.0327964226931147
355554,4324470,201801,0.578887710982645,0.0327856876775075
355629,4324470,201801,0.579236144872512,0.0327758757930388
355705,4324470,201801,0.579581777356719,0.0327667790584698
355780,4324470,201801,0.579914378085725,0.0327586904846294
355856,4324470,201801,0.580241729372314,0.0327514490062713
355931,4324470,201801,0.580554228985906,0.0327452980492434
356007,4324470,201801,0.580859300421924,0.032740125676091
356082,4324470,201801,0.581148128234754,0.0327361166375833
356158,4324470,201801,0.581427733473478,0.0327332100993904
356233,4324470,201801,0.581690216537839,0.0327315236674602
356309,4324470,201801,0.581942162361206,0.032731049264299
356384,4324470,201801,0.582176671015839,0.0327318301062711
356460,4324470,201801,0.58239986122258,0.032733912106888
356535,4324470,201801,0.582605860253076,0.0327372585779978
356611,4324470,201801,0.582800289675641,0.0327419701375598
356686,4324470,201801,0.582978273023683,0.032747926791335
356762,4324470,201801,0.583144902659209,0.0327552839818287
356837,4324470,201801,0.583296217516449,0.032763837389097
356913,4324470,201801,0.583436751768141,0.0327737967992293
356988,4324470,201801,0.583563346306418,0.0327848750834982
357064,4324470,201801,0.583679957958459,0.0327973353521193
357139,4324470,201801,0.583784104647939,0.0328108117233276
357215,4324470,201801,0.583879162680271,0.0328256191620992
357290,4324470,201801,0.583963209433651,0.0328413194090027
357366,4324470,201801,0.584039056248224,0.0328582774110219
357441,4324470,201801,0.5841052418718,0.0328759907425852
357517,4324470,201801,0.584164045290799,0.032894872023084
357592,4324470,201801,0.584214392196003,0.0329143640031994
357668,4324470,201801,0.584258073782453,0.0329349241399454
357743,4324470,201801,0.584294349730023,0.0329559500381774
357819,4324470,201801,0.58432457357905,0.0329779405592868
357894,4324470,201801,0.584348302011514,0.0330002574544666
357970,4324470,201801,0.584366501019759,0.0330234369647445
358045,4324470,201801,0.584378997251531,0.0330468133712698
358121,4324470,201801,0.584386415520492,0.0330709557881578
358196,4324470,201801,0.584388830525436,0.0330951782235519
358272,4324470,201801,0.584386566843636,0.0331200778650235
358347,4324470,201801,0.58437992732953,0.0331449543997549
358423,4324470,201801,0.58436897166651,0.0331704282159001
358498,4324470,201801,0.584354211409741,0.0331957894836067
358574,4324470,201801,0.584335471764394,0.0332216770498257
358649,4324470,201801,0.584313453431716,0.0332473754045841
358725,4324470,201801,0.584287773594128,0.033273537401419
358800,4324470,201801,0.584259302474831,0.0332994449274501
358876,4324470,201801,0.584227472652158,0.0333257607815127
358951,4324470,201801,0.584193304445817,0.0333517667604423
359027,4324470,201801,0.584156066944398,0.0333781319853632
359102,4324470,201801,0.584116911652377,0.0334041402734147
359178,4324470,201801,0.584074963494157,0.0334304638877123
359253,4324470,201801,0.58403148703466,0.0334563904972265
359329,4324470,201801,0.583985480902169,0.0334825927445426
359404,4324470,201801,0.583938305589348,0.0335083637877368
359480,4324470,201801,0.583888850036476,0.0335343742624628
