NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.183415299781731,-0.0167778460543227,0.230726218841609,0.230988955296024,9.81003565336866e-05,0.745826695552348,0.0434432980411543,BOTH00_Have_0SD_go0,NA
0,0.317780059501056,-0.198350141293579,0.764678394614541,0.80393399269826,9.81003565336866e-05,0.16342116909348,0.0298526410026376,BOTH00_Have_0SD_go0,FX
