NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.200447653430946,0.00126613495524519,0.17874120795525,0.178648286368763,0.000612560209925017,0.727117931460842,0.0779439870845774,BOTH00_Dave_0SD_goL_eks30.4,NA
0,0.484444406405381,-0.109297409294756,0.691908034578803,0.703125401619217,0.000612560209925017,0.0880175196729854,0.0509837201406272,BOTH00_Dave_0SD_goL_eks30.4,FX
