NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.185250307211298,0.00708322913116561,0.162106639505896,0.162040374838886,0.000583514690237925,0.757154858736393,0.0644477042461739,BOTH00_Dave_0SD_go1,NA
0,0.388902975241588,-0.142225018986732,0.646220135680811,0.665761322648437,0.000583514690237925,0.0317678921686838,0.010505286524151,BOTH00_Dave_0SD_go1,FX
