NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.17613623163913,0.00514068710707536,0.174122374699359,0.174205791390617,0.00148597490565819,0.758825693845901,0.100551350939555,BOTH00_Mave_0SD_go1,NA
0,0.403823390826711,-0.0761180498938092,0.69480509595808,0.698816782787583,0.00148597490565819,0.0492453822000607,0.0130721047423871,BOTH00_Mave_0SD_go1,FX
