NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.213593887614136,-0.0014453239119294,0.210668629566688,0.210516825865087,0.0006633444358644,0.693671098329538,0.0810116939636922,BOTH00_Dave_0SD_goM,NA
0,0.562962379888296,-0.431418767892097,0.743906240405535,0.929540660384515,0.0006633444358644,0.0313285175410472,0.0137648865254307,BOTH00_Dave_0SD_goM,FX
