NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.168034964355559,-0.0223714969623523,0.166827125389828,0.167251742839936,0.00145755824232015,0.763373905009477,0.111323558120793,BOTH00_Mave_0SD_go0,NA
0,0.557231402728883,-0.535840669706904,0.725002364555648,1.01036108048275,0.00145755824232015,0.00822302226600354,0.00736209960900283,BOTH00_Mave_0SD_go0,FX
