NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.181045568325388,-0.0155751250629218,0.167105055271081,0.167406548368767,0.000592661704188533,0.749060927706475,0.0736755146219334,BOTH00_Dave_0SD_go0,NA
0,0.409759970156248,-0.257448365950248,0.686626086175214,0.752169961242225,0.000592661704188533,0.00166019279391047,0.00148791092629339,BOTH00_Dave_0SD_go0,FX
