NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.194771820840385,0.00467601557345125,0.172737608951938,0.172664567923851,0.000602463628943142,0.738177563112414,0.0716958543013445,BOTH00_Dave_0SD_goL_eks2,NA
0,0.4892970093214,-0.0984390008395372,0.699474739149456,0.708437433996926,0.000602463628943142,0.0912973975791241,0.0529575595921217,BOTH00_Dave_0SD_goL_eks2,FX
