NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.342298254819981,-0.00452928776113784,0.806079074284616,0.806024092498203,0.000183490878521603,0.359621989149777,0.0559400963873721,BOTH00_Have_0SD_goM,NA
0,0.531659655516815,-0.279917237283807,1.37325047784419,1.45147013071001,0.000183490878521603,0.0405056408945516,0.00844891374608095,BOTH00_Have_0SD_goM,FX
