NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.192321471140475,0.00903973915733954,0.225131173436864,0.225200878135235,9.68448967572693e-05,0.752575095978685,0.0467328800116007,BOTH00_Have_0SD_go1,NA
0,0.312520312959667,-0.0900761440457297,0.732939653624242,0.740963122900252,9.68448967572693e-05,0.202937210595756,0.0252011220826228,BOTH00_Have_0SD_go1,FX
