NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.179796502880821,-0.00775792613822425,0.178361102578715,0.178151947642375,0.00151192697074543,0.736884400351776,0.138047122679015,BOTH00_Mave_0SD_goM,NA
0,0.533217482779671,-0.454980046283418,0.654214016961446,0.859568380434922,0.00151192697074543,0.080974367781746,0.0491963145600534,BOTH00_Mave_0SD_goM,FX
