NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.198293007673008,0.00153282220892995,0.222540132858193,0.222553931191969,9.62694715307505e-05,0.756320399543617,0.039208081595353,BOTH00_Have_0SD_goL_eks2,NA
0,0.391817040766491,-0.133446579686326,0.771857715800067,0.789568383188933,9.62694715307505e-05,0.176353439388891,0.0161240079033313,BOTH00_Have_0SD_goL_eks2,FX
