NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.205237976130773,0.00142296160280898,0.23253127775105,0.232520423045641,9.82205419258027e-05,0.745561018774653,0.0450370091761086,BOTH00_Have_0SD_goL_eks10,NA
0,0.392147554226107,-0.102739513244294,0.783121632338361,0.793577990961142,9.82205419258027e-05,0.160381122634544,0.0198671596882326,BOTH00_Have_0SD_goL_eks10,FX
