NaNs,MAE,ME,VE,MSE,NRMSE,R2,R2std,SCN,TrainSubset
0,0.200065091139539,0.0026225928492926,0.179654422535031,0.179551877593668,0.000614808144556709,0.730603271923864,0.0587253070612481,BOTH00_Dave_0SD_goL_eks1460,NA
0,0.485332006133494,-0.112673199492327,0.692677639360444,0.704638494655284,0.000614808144556709,0.0871542141561977,0.047724111751829,BOTH00_Dave_0SD_goL_eks1460,FX
