xLCC,yLCC,date,BC,var
349438,4324470,2018,0.581625158619638,0.016036864545472
349514,4324470,2018,0.58159089048536,0.0160294575396965
349589,4324470,2018,0.581556598035782,0.0160220017320898
349665,4324470,2018,0.58152137487903,0.0160142961238773
349740,4324470,2018,0.581486157371019,0.0160065413846257
349816,4324470,2018,0.581450017639705,0.0159985286106548
349891,4324470,2018,0.581413919574396,0.0159904666336111
349967,4324470,2018,0.581376915604656,0.0159821384517919
350042,4324470,2018,0.581339996408594,0.0159737613062396
350118,4324470,2018,0.581302196998679,0.0159651099194897
350193,4324470,2018,0.581264533771387,0.0159564101832723
350269,4324470,2018,0.581226027192189,0.0159474283864183
350344,4324470,2018,0.581187717917029,0.0159383993036516
350420,4324470,2018,0.581148615426597,0.0159290806571295
350495,4324470,2018,0.581109782714543,0.015919716324321
350571,4324470,2018,0.581070222649975,0.0159100553587414
350646,4324470,2018,0.581031018091044,0.0159003509434987
350722,4324470,2018,0.580991170615075,0.0158903433994583
350797,4324470,2018,0.580951779814236,0.0158802953962174
350873,4324470,2018,0.580911852393573,0.015869938503907
350948,4324470,2018,0.580872500764655,0.0158595450311604
351024,4324470,2018,0.580832744449682,0.0158488378342046
351099,4324470,2018,0.580793703828319,0.0158380989773922
351175,4324470,2018,0.580754420384621,0.0158270427047805
351250,4324470,2018,0.580716016494315,0.0158159609081162
351326,4324470,2018,0.580677566399073,0.0158045593967701
351401,4324470,2018,0.580640187155349,0.0157931399054843
351477,4324470,2018,0.580602998406862,0.0157814000735825
351552,4324470,2018,0.580567102962778,0.0157696514249441
351628,4324470,2018,0.580531680547142,0.0157575837920915
351703,4324470,2018,0.580497808855581,0.015745518348575
351779,4324470,2018,0.580464744555517,0.0157331375926362
351854,4324470,2018,0.580433527033368,0.0157207721030557
351930,4324470,2018,0.580403509033056,0.0157080976342813
352005,4324470,2018,0.580375675642306,0.0156954537979509
352081,4324470,2018,0.580349497062209,0.0156825103182638
352156,4324470,2018,0.58032588475929,0.0156696153127455
352232,4324470,2018,0.58030444983716,0.0156564333114382
352307,4324470,2018,0.580286006883199,0.0156433202262628
352383,4324470,2018,0.580270333011831,0.0156299363434385
352458,4324470,2018,0.580258118108566,0.0156166444415738
352534,4324470,2018,0.580249331395248,0.0156031016096409
352609,4324470,2018,0.580244505089016,0.0155896763187678
352685,4324470,2018,0.580243826625698,0.0155760235749722
352760,4324470,2018,0.580247632052473,0.0155625160981812
352836,4324470,2018,0.580256351872884,0.0155488079557952
352911,4324470,2018,0.580270081936175,0.0155352743960666
352987,4324470,2018,0.580289517965697,0.0155215696800729
353062,4324470,2018,0.58031446675092,0.0155080696073491
353138,4324470,2018,0.580345907244745,0.0154944297150463
353213,4324470,2018,0.580383305169898,0.0154810241801714
353289,4324470,2018,0.580427935414479,0.0154675108263593
353364,4324470,2018,0.580478870407132,0.015454259945487
353440,4324470,2018,0.580537687763505,0.0154409325908237
353515,4324470,2018,0.580603018344273,0.0154278929721974
353591,4324470,2018,0.58067674346644,0.015414806285111
353666,4324470,2018,0.580757013156597,0.0154020287089464
353742,4324470,2018,0.580846008293268,0.0153892305263646
353817,4324470,2018,0.580941372942742,0.0153767583615122
353893,4324470,2018,0.581045579235558,0.0153642886327741
353968,4324470,2018,0.581155758416003,0.015352157428419
354044,4324470,2018,0.581274662050216,0.0153400485107646
354119,4324470,2018,0.581398922072912,0.015328287020123
354195,4324470,2018,0.581531554130608,0.0153165654524818
354270,4324470,2018,0.581668724318235,0.0153051980662335
354346,4324470,2018,0.581813692672004,0.0152938876457735
354421,4324470,2018,0.581962210152462,0.015282937919629
354497,4324470,2018,0.582117755925926,0.0152720636370259
354572,4324470,2018,0.582275729589771,0.015261558380897
354648,4324470,2018,0.582439797501864,0.0152511506130802
354723,4324470,2018,0.582605080238342,0.0152411239224537
354799,4324470,2018,0.582775392269952,0.0152312222619134
354874,4324470,2018,0.582945652212023,0.0152217189130389
354950,4324470,2018,0.583119776909213,0.0152123751039344
355025,4324470,2018,0.583292562132914,0.0152034528596823
355101,4324470,2018,0.583467976136089,0.0151947324596645
355176,4324470,2018,0.583640771623514,0.0151864629889677
355252,4324470,2018,0.583814914256651,0.0151784455336925
355327,4324470,2018,0.583985193681943,0.0151709137972968
355403,4324470,2018,0.58415551858194,0.0151636913872449
355478,4324470,2018,0.584320795785688,0.0151569934740669
355554,4324470,2018,0.584484824969146,0.0151506678291271
355629,4324470,2018,0.584642710406364,0.0151449073471575
355705,4324470,2018,0.584798095565382,0.0151395854940864
355780,4324470,2018,0.584946361393025,0.0151348687385599
355856,4324470,2018,0.585090954574876,0.0151306576184052
355931,4324470,2018,0.585227608552989,0.0151270878609333
356007,4324470,2018,0.585359540102258,0.0151240882635577
356082,4324470,2018,0.58548290377444,0.0151217596167609
356158,4324470,2018,0.585600660477342,0.0151200599473458
356233,4324470,2018,0.585709442450503,0.0151190513340386
356309,4324470,2018,0.585811934793309,0.0151187217623484
356384,4324470,2018,0.585905287080256,0.0151190915288228
356460,4324470,2018,0.585991893180444,0.0151201790446927
356535,4324470,2018,0.586069439049713,0.0151219606944799
356611,4324470,2018,0.586140015284408,0.0151244854977501
356686,4324470,2018,0.586201841384754,0.0151276849061797
356762,4324470,2018,0.586256695755597,0.0151316384298995
356837,4324470,2018,0.586303308358861,0.0151362327700658
356913,4324470,2018,0.586343140329057,0.0151415775087579
356988,4324470,2018,0.586375392956177,0.0151475159996759
357064,4324470,2018,0.58640121014679,0.015154187194141
357139,4324470,2018,0.586420214968882,0.0151613936555614
