xLCC,yLCC,date,BC,var
349438,4324470,201712,0.923275015660727,0.746499084437139
349514,4324470,201712,0.940036787917878,0.746312224600327
349589,4324470,201712,0.939929950485102,0.746005858253103
349665,4324470,201712,0.898449743460409,0.745482070981894
349740,4324470,201712,0.898358032122391,0.745167513442156
349816,4324470,201712,0.900940121776915,0.745060060007004
349891,4324470,201712,0.909637676522954,0.744858301004799
349967,4324470,201712,0.90947579258561,0.744524659794606
350042,4324470,201712,0.911633292874692,0.744605467639817
350118,4324470,201712,0.897894872065968,0.744124144278335
350193,4324470,201712,0.880679076667021,0.743881930548103
350269,4324470,201712,0.88046690243528,0.743528318381046
350344,4324470,201712,0.880044313352214,0.743182465420893
350420,4324470,201712,0.843409592652442,0.742738629568157
350495,4324470,201712,0.859423555078826,0.742545855325475
350571,4324470,201712,0.859147015407733,0.742173104817149
350646,4324470,201712,0.836676662687677,0.742085238203493
350722,4324470,201712,0.763185662986646,0.74157494282616
350797,4324470,201712,0.813627286120821,0.740555194457485
350873,4324470,201712,0.796226244706689,0.740238582114745
350948,4324470,201712,0.771498308863148,0.739898163555248
351024,4324470,201712,0.596180286523215,0.742434355412728
351099,4324470,201712,0.596569574065684,0.742010234636374
351175,4324470,201712,0.599246291427569,0.741566268174541
351250,4324470,201712,0.599655086562198,0.741132644394781
351326,4324470,201712,0.600080300195638,0.740688960789345
351401,4324470,201712,0.600511045191719,0.740247206536539
351477,4324470,201712,0.679113339316802,0.739844725626192
351552,4324470,201712,0.679018779242871,0.739225451300684
351628,4324470,201712,0.682953284030228,0.7390450428208
351703,4324470,201712,0.683484836166382,0.738589829305843
351779,4324470,201712,0.639883897467388,0.738035052048903
351854,4324470,201712,0.641287960048162,0.737731232338533
351930,4324470,201712,0.64182734927529,0.737264139219385
352005,4324470,201712,0.642375782724025,0.736803255435032
352081,4324470,201712,0.644758366145006,0.736347785629432
352156,4324470,201712,0.646131331334853,0.735731930949115
352232,4324470,201712,0.674715704252376,0.735160221971249
352307,4324470,201712,0.675366902088095,0.734706294102536
352383,4324470,201712,0.676610848973569,0.734452978485333
352458,4324470,201712,0.679334562442032,0.733788181549219
352534,4324470,201712,0.689034745715646,0.733554973894229
352609,4324470,201712,0.693583668283443,0.73321340055481
352685,4324470,201712,0.701327341210272,0.732595673057229
352760,4324470,201712,0.709340703572518,0.731982055712818
352836,4324470,201712,0.688948912241213,0.731539049994872
352911,4324470,201712,0.683171066270112,0.730852284568309
352987,4324470,201712,0.683294799656615,0.730546776459382
353062,4324470,201712,0.678562423576241,0.730081302771403
353138,4324470,201712,0.691000683155212,0.729797175125646
353213,4324470,201712,0.701500437105391,0.729890906732681
353289,4324470,201712,0.702289667488019,0.729568212923598
353364,4324470,201712,0.708033711428956,0.729198946144623
353440,4324470,201712,0.712846663105493,0.729318253468836
353515,4324470,201712,0.713627283269573,0.729065085549996
353591,4324470,201712,0.712304544501521,0.729203187519987
353666,4324470,201712,0.70996393026084,0.729174643909029
353742,4324470,201712,0.723711879366668,0.729589124304426
353817,4324470,201712,0.724408353492688,0.729438606705003
353893,4324470,201712,0.731693510684517,0.72937137272681
353968,4324470,201712,0.731252349588694,0.729388598044446
354044,4324470,201712,0.738823319239612,0.729378534718043
354119,4324470,201712,0.761666769432769,0.730366341278768
354195,4324470,201712,0.753815403559239,0.730513563439207
354270,4324470,201712,0.762283906617506,0.731031058729149
354346,4324470,201712,0.817606194631805,0.729684019432655
354421,4324470,201712,0.847477469524199,0.722867626650515
354497,4324470,201712,0.888146756137836,0.727088696418059
354572,4324470,201712,0.919314008222382,0.728807529210828
354648,4324470,201712,0.925367405470103,0.728554672811179
354723,4324470,201712,0.936910678184045,0.728057830511074
354799,4324470,201712,0.9313982919663,0.727641114219463
354874,4324470,201712,0.900848692370434,0.726663957938802
354950,4324470,201712,0.914713297178715,0.727266109829775
355025,4324470,201712,0.915131559531505,0.727343610209722
355101,4324470,201712,0.860121830179372,0.719753611383599
355176,4324470,201712,0.86196876318422,0.716316571077993
355252,4324470,201712,0.861698258118214,0.716528766495825
355327,4324470,201712,0.870541261927227,0.716107958762909
355403,4324470,201712,0.89149326952188,0.720143088721947
355478,4324470,201712,0.90305902029647,0.720336917222717
355554,4324470,201712,0.955493825969459,0.720689066447147
355629,4324470,201712,0.847012257464408,0.721030007506283
355705,4324470,201712,0.751459307030343,0.72165470641072
355780,4324470,201712,0.78052890626569,0.724850088632138
355856,4324470,201712,0.806771566346674,0.724975384341749
355931,4324470,201712,0.808112086908493,0.725119387300651
356007,4324470,201712,0.832293854411636,0.725302030381778
356082,4324470,201712,0.828386985101526,0.725107110984502
356158,4324470,201712,0.832595101086961,0.725708738908858
356233,4324470,201712,0.82839581794567,0.726043458799803
356309,4324470,201712,0.845650548133007,0.726514868907277
356384,4324470,201712,0.856935078335352,0.732331025026008
356460,4324470,201712,0.883023878175205,0.733175455192062
356535,4324470,201712,0.879860447995387,0.733876772017694
356611,4324470,201712,0.883364610951319,0.73414071524215
356686,4324470,201712,0.880216707497658,0.734204676413421
356762,4324470,201712,0.906792519616981,0.735737796064844
356837,4324470,201712,0.882817405461663,0.740312221143423
356913,4324470,201712,0.911230038933163,0.740526871975706
356988,4324470,201712,0.933374118515179,0.740777044421462
357064,4324470,201712,0.953980608584424,0.74088590948326
357139,4324470,201712,0.944722512546505,0.741233758239594
357215,4324470,201712,0.939421257558265,0.741680285071163
357290,4324470,201712,0.937522499354721,0.742026424294957
357366,4324470,201712,0.939107057878453,0.742467281241931
357441,4324470,201712,0.889418640199564,0.733937185394003
