xLCC,yLCC,date,BC,var
349438,4324470,201802,0.368301385220138,0.746322240282683
349514,4324470,201802,0.369277332760077,0.745768960015172
349589,4324470,201802,0.364329359615509,0.745279175896553
349665,4324470,201802,0.364653017366201,0.744740571896067
349740,4324470,201802,0.364292582232618,0.744162536579682
349816,4324470,201802,0.367325028007179,0.743701642650545
349891,4324470,201802,0.367011751904713,0.743143981688178
349967,4324470,201802,0.369981403181249,0.742755879098939
350042,4324470,201802,0.37245200495351,0.742289600185309
350118,4324470,201802,0.372096788304449,0.741702064446155
350193,4324470,201802,0.365910687135801,0.740711922482513
350269,4324470,201802,0.369509609440196,0.740232019074849
350344,4324470,201802,0.367395253122594,0.739754484794985
350420,4324470,201802,0.367757029664168,0.739288027503017
350495,4324470,201802,0.362208232432665,0.738777964424134
350571,4324470,201802,0.363430036004552,0.738475487929047
350646,4324470,201802,0.365044584265689,0.738235922863137
350722,4324470,201802,0.367148921192435,0.737841321466512
350797,4324470,201802,0.363499212575724,0.737350283455025
350873,4324470,201802,0.350924744246259,0.737099725975866
350948,4324470,201802,0.348033941582337,0.736711184583653
351024,4324470,201802,0.341292441733478,0.736037573254918
351099,4324470,201802,0.351237812132919,0.735315932919538
351175,4324470,201802,0.315059805942847,0.73699014650822
351250,4324470,201802,0.299451510900919,0.741066565514074
351326,4324470,201802,0.297352432491424,0.740508396921276
351401,4324470,201802,0.296935587231551,0.739714837047085
351477,4324470,201802,0.296510673597361,0.738903584335535
351552,4324470,201802,0.296089214529805,0.738096594711812
351628,4324470,201802,0.295750499469231,0.737206161050253
351703,4324470,201802,0.29532346677896,0.736386703280197
351779,4324470,201802,0.294399215054491,0.73561712338079
351854,4324470,201802,0.293975244643908,0.734788545743299
351930,4324470,201802,0.291623299537646,0.733759904114139
352005,4324470,201802,0.291196558358071,0.732925131011037
352081,4324470,201802,0.29076478440975,0.732078941469939
352156,4324470,201802,0.293589390384328,0.731198698657581
352232,4324470,201802,0.293152177692859,0.73035685484936
352307,4324470,201802,0.291228926373917,0.729313707281562
352383,4324470,201802,0.288992718622846,0.728555501181681
352458,4324470,201802,0.289396592288487,0.728054136007272
352534,4324470,201802,0.287066913989502,0.726895514377463
352609,4324470,201802,0.28543694625868,0.72598253299029
352685,4324470,201802,0.287647502028768,0.725478564952193
352760,4324470,201802,0.287233419657902,0.724696766834917
352836,4324470,201802,0.286820542719019,0.723921744641052
352911,4324470,201802,0.295183849227245,0.723308681022103
352987,4324470,201802,0.297410334635238,0.722446165682195
353062,4324470,201802,0.297028403921117,0.721740115292071
353138,4324470,201802,0.298802110826998,0.721193396786576
353213,4324470,201802,0.287433382064677,0.720509462407883
353289,4324470,201802,0.290417634159128,0.719902159489129
353364,4324470,201802,0.290254512581491,0.719557089124167
353440,4324470,201802,0.279305722417462,0.718943103090944
353515,4324470,201802,0.279314566977415,0.718729898727571
353591,4324470,201802,0.275924791478798,0.71841074020903
353666,4324470,201802,0.275699669238403,0.717964372340394
353742,4324470,201802,0.278752194417802,0.717514087301986
353817,4324470,201802,0.279867889208886,0.717281997944896
353893,4324470,201802,0.28069389072542,0.717165068941824
353968,4324470,201802,0.279740942675936,0.716780902441939
354044,4324470,201802,0.280724881374395,0.716832383908423
354119,4324470,201802,0.265302443629281,0.716757937205127
354195,4324470,201802,0.252838487834028,0.716811338831026
354270,4324470,201802,0.259739065469346,0.713360390453642
354346,4324470,201802,0.261269709589306,0.712399786586717
354421,4324470,201802,0.23848207213914,0.71253970593754
354497,4324470,201802,0.209084841899557,0.714859985640934
354572,4324470,201802,0.215815788552991,0.714400605892679
354648,4324470,201802,0.218897640062105,0.713457742130733
354723,4324470,201802,0.254395243572512,0.711484442570841
354799,4324470,201802,0.261820508409139,0.710884088074904
354874,4324470,201802,0.26283432501633,0.710639444917805
354950,4324470,201802,0.276433259315434,0.71171052258567
355025,4324470,201802,0.311208191534399,0.707726686641871
355101,4324470,201802,0.342746459189363,0.707392547072814
355176,4324470,201802,0.368639107012108,0.708103561496746
355252,4324470,201802,0.374433560089526,0.710302395303094
355327,4324470,201802,0.414579871732118,0.709205361600408
355403,4324470,201802,0.44959930139393,0.709841980457804
355478,4324470,201802,0.473200522397515,0.7109375504957
355554,4324470,201802,0.510377498992735,0.712120611026921
355629,4324470,201802,0.523331551749037,0.713144642764849
355705,4324470,201802,0.535421164641676,0.714365020870188
355780,4324470,201802,0.545282080466147,0.716075004079586
355856,4324470,201802,0.593403611388723,0.720948016441135
355931,4324470,201802,0.641862099045215,0.723722177414461
356007,4324470,201802,0.614199549955104,0.723906478518283
356082,4324470,201802,0.609007827167298,0.723675205950923
356158,4324470,201802,0.612564514512891,0.723683709778898
356233,4324470,201802,0.602579101443178,0.723443479195325
356309,4324470,201802,0.618579193611425,0.723510270245257
356384,4324470,201802,0.629629381133142,0.723530366201214
356460,4324470,201802,0.628390862588038,0.723782979187155
356535,4324470,201802,0.638274020136618,0.724855338386062
356611,4324470,201802,0.647011061871253,0.724848149494877
356686,4324470,201802,0.647232861634411,0.724916358433484
356762,4324470,201802,0.6337205762512,0.724672387646548
356837,4324470,201802,0.776565757862448,0.725573798100615
356913,4324470,201802,0.811179471339198,0.731160529706397
356988,4324470,201802,0.806551469325343,0.731646099287514
357064,4324470,201802,0.810001173735647,0.731959870017999
357139,4324470,201802,0.827420217700473,0.732513156284143
357215,4324470,201802,0.839795601851425,0.733080271353255
357290,4324470,201802,0.852945467723484,0.733845166992563
357366,4324470,201802,0.822546859841826,0.728523590554905
357441,4324470,201802,0.816611003838555,0.728017346046309
357517,4324470,201802,0.81214426017612,0.728871242417749
357592,4324470,201802,0.814109685060674,0.729930426482942
357668,4324470,201802,0.821484157344563,0.731090800224306
357743,4324470,201802,0.838237089810592,0.731949492824719
357819,4324470,201802,0.832487815223863,0.732851005587421
357894,4324470,201802,0.843251052950188,0.733836810760916
357970,4324470,201802,0.850854428669877,0.734657640444367
358045,4324470,201802,0.847752205307324,0.735724667284576
358121,4324470,201802,0.848253905749472,0.736697247737989
358196,4324470,201802,0.861202812559102,0.737520688197625
358272,4324470,201802,0.8616100747493,0.738512762568283
358347,4324470,201802,0.811760700049462,0.733943536281032
358423,4324470,201802,0.801502978958854,0.732679314389008
358498,4324470,201802,0.811811877324558,0.733011952641711
358574,4324470,201802,0.829526524191512,0.734230973157431
358649,4324470,201802,0.828233267342813,0.733928261789367
358725,4324470,201802,0.841436624479293,0.73493921409121
358800,4324470,201802,0.829473408177461,0.735560479195617
358876,4324470,201802,0.853246879461946,0.7398146138025
358951,4324470,201802,0.850223686169567,0.740178101029295
359027,4324470,201802,0.910358676421833,0.740688453456741
359102,4324470,201802,0.907001790341228,0.741227451455557
359178,4324470,201802,0.898449772414226,0.741443636909314
359253,4324470,201802,0.896793891907459,0.742608656221399
359329,4324470,201802,0.83114834681838,0.73783990754921
359404,4324470,201802,0.828881743238019,0.738020534034029
359480,4324470,201802,0.831103144630249,0.738303924659061
359555,4324470,201802,0.927640590478695,0.738759662296955
359631,4324470,201802,0.880106482868894,0.739146539756448
359706,4324470,201802,0.915856288828684,0.738998549539402
359782,4324470,201802,0.883959693912587,0.739058223354996
359857,4324470,201802,0.857621496476478,0.739736352082761
359933,4324470,201802,0.843336043201945,0.740229897937066
360008,4324470,201802,0.847710559424935,0.740864465339215
360084,4324470,201802,0.831505084636083,0.736757938670842
360159,4324470,201802,0.840619472435843,0.736543446117052
