xLCC,yLCC,date,BC,var
349438,4324470,2018,0.890977112126129,0.500917524684161
349514,4324470,2018,0.88093545862971,0.500258030509927
349589,4324470,2018,0.883186307514866,0.499920658076703
349665,4324470,2018,0.882679862677589,0.499533390361749
349740,4324470,2018,0.890373154794145,0.499156107018963
349816,4324470,2018,0.887632911158767,0.498871989391664
349891,4324470,2018,0.887370995097917,0.498540321602935
349967,4324470,2018,0.88905275705894,0.498178457920046
350042,4324470,2018,0.888178289346554,0.497866711218292
350118,4324470,2018,0.88911848710975,0.497565597243084
350193,4324470,2018,0.868538578329263,0.497441291869903
350269,4324470,2018,0.867745154858212,0.497007648676455
350344,4324470,2018,0.870282443123623,0.496800561988425
350420,4324470,2018,0.874105571325057,0.496595970994045
350495,4324470,2018,0.868303145966104,0.496209618554694
350571,4324470,2018,0.86308583350153,0.495925055502896
350646,4324470,2018,0.851681063357829,0.495741593014133
350722,4324470,2018,0.850168539052072,0.495596422688683
350797,4324470,2018,0.852128772237029,0.495206807171351
350873,4324470,2018,0.854946121179988,0.494961349542976
350948,4324470,2018,0.83683994004403,0.494835977213708
351024,4324470,2018,0.823050238569984,0.494737169264122
351099,4324470,2018,0.818538713757943,0.494316679625967
351175,4324470,2018,0.790760614898185,0.494190920872776
351250,4324470,2018,0.75264276488244,0.494223983963703
351326,4324470,2018,0.759128218745364,0.493684539966645
351401,4324470,2018,0.717167684401416,0.494586203908979
351477,4324470,2018,0.568133357110863,0.497102735920985
351552,4324470,2018,0.568175412377244,0.496494526975758
351628,4324470,2018,0.569188963817989,0.495928350977883
351703,4324470,2018,0.568373422613572,0.495163448959408
351779,4324470,2018,0.568435342596503,0.494534284190992
351854,4324470,2018,0.568503321442957,0.493910539616155
351930,4324470,2018,0.568579594395651,0.493276282446641
352005,4324470,2018,0.571281571214143,0.492563584214818
352081,4324470,2018,0.557269074093544,0.492173992161603
352156,4324470,2018,0.556004301839158,0.491461282176121
352232,4324470,2018,0.5577711987952,0.490851777232485
352307,4324470,2018,0.5603135684443,0.490331752233077
352383,4324470,2018,0.559580465707925,0.489658350659569
352458,4324470,2018,0.559741246378107,0.489037187110736
352534,4324470,2018,0.561557696793189,0.488521301284325
352609,4324470,2018,0.563991471789144,0.48788484622981
352685,4324470,2018,0.55972303916868,0.487397010722126
352760,4324470,2018,0.559932287580366,0.486803997346371
352836,4324470,2018,0.559816549106025,0.486317781129286
352911,4324470,2018,0.562578212547927,0.485746067140723
352987,4324470,2018,0.56326582056112,0.485272158695445
353062,4324470,2018,0.570831519098196,0.484722472681748
353138,4324470,2018,0.571107890130685,0.48419298463783
353213,4324470,2018,0.577442158072828,0.483741812233186
353289,4324470,2018,0.577785518188042,0.4832524878184
353364,4324470,2018,0.578139991574384,0.482793749681759
353440,4324470,2018,0.583927714845444,0.482422159778567
353515,4324470,2018,0.587273101726753,0.482092544067409
353591,4324470,2018,0.587629353734812,0.481705944868372
353666,4324470,2018,0.587993544567243,0.481355742555422
353742,4324470,2018,0.591202512129548,0.48115818054102
353817,4324470,2018,0.583997499561549,0.480862683662579
353893,4324470,2018,0.585858586415042,0.480676716530411
353968,4324470,2018,0.594481799336122,0.480515315965882
354044,4324470,2018,0.597098354757194,0.480385237826613
354119,4324470,2018,0.597484039764675,0.480242658739934
354195,4324470,2018,0.607168249903815,0.478113486698387
354270,4324470,2018,0.616450774423114,0.477081617847725
354346,4324470,2018,0.619676071199749,0.476489025999925
354421,4324470,2018,0.613515259591191,0.476152009138857
354497,4324470,2018,0.61669107519461,0.475649005240757
354572,4324470,2018,0.628635784711046,0.475002963628895
354648,4324470,2018,0.628210294655825,0.474380699837486
354723,4324470,2018,0.620548816668936,0.473966213572338
354799,4324470,2018,0.636613787128712,0.47354565313622
354874,4324470,2018,0.619296193147129,0.473001138914083
354950,4324470,2018,0.638196269231089,0.473243964435723
355025,4324470,2018,0.630027102649735,0.473305525507507
355101,4324470,2018,0.629613226138451,0.473526452226249
355176,4324470,2018,0.634187444787386,0.473332332200606
355252,4324470,2018,0.64375818133032,0.473766533272751
355327,4324470,2018,0.637905401592024,0.474347163834292
355403,4324470,2018,0.647856023608323,0.47459939664951
355478,4324470,2018,0.647064626487174,0.475192708065444
355554,4324470,2018,0.657365017031807,0.475991815540257
355629,4324470,2018,0.662912332018594,0.476990754417729
355705,4324470,2018,0.640138764904694,0.477906191031828
355780,4324470,2018,0.62816652225696,0.479139013864649
355856,4324470,2018,0.642530787469456,0.481747807169073
355931,4324470,2018,0.676023345865038,0.482809896624231
356007,4324470,2018,0.678007990814129,0.482614312956753
356082,4324470,2018,0.676065162887907,0.482304016706471
356158,4324470,2018,0.681776547334872,0.482188849469307
356233,4324470,2018,0.680831115088446,0.48194808735643
356309,4324470,2018,0.687149376335949,0.481676961858048
356384,4324470,2018,0.687509682427534,0.481582152705571
356460,4324470,2018,0.705849911821453,0.481319408186898
356535,4324470,2018,0.715418683642517,0.481178314953756
356611,4324470,2018,0.716583167773758,0.481186985095299
356686,4324470,2018,0.722704883065802,0.481160638151624
356762,4324470,2018,0.718670020140264,0.481400190766751
356837,4324470,2018,0.775992565187997,0.481613004322047
356913,4324470,2018,0.775077826503685,0.482070492207771
356988,4324470,2018,0.741048647124185,0.482149214040135
357064,4324470,2018,0.753557357341401,0.48270680211673
357139,4324470,2018,0.761620660701284,0.48328597387405
357215,4324470,2018,0.756092853571693,0.484006878694418
357290,4324470,2018,0.762867952409822,0.484420377908692
357366,4324470,2018,0.755348310129218,0.485606955072627
357441,4324470,2018,0.758659366722722,0.486108831925329
357517,4324470,2018,0.763992107047526,0.486813029465609
357592,4324470,2018,0.76759718050801,0.487570819185651
357668,4324470,2018,0.766572620342288,0.488384014522574
357743,4324470,2018,0.777041774022392,0.489104592101951
357819,4324470,2018,0.778001776872093,0.490138531336695
357894,4324470,2018,0.781711476186381,0.490953890839492
357970,4324470,2018,0.787082935911238,0.491585359433211
358045,4324470,2018,0.785643303192475,0.492757576545283
358121,4324470,2018,0.78580473942866,0.493474040306848
358196,4324470,2018,0.785949655870762,0.494192717940726
358272,4324470,2018,0.7924116193191,0.495193170444783
358347,4324470,2018,0.792522249188625,0.495926659507777
358423,4324470,2018,0.7549594537712,0.493235177044736
358498,4324470,2018,0.762491548270295,0.492567700086217
358574,4324470,2018,0.742853265779957,0.492604530166048
358649,4324470,2018,0.748098707694961,0.493258896950216
358725,4324470,2018,0.746409428423629,0.494827949764402
358800,4324470,2018,0.742568365279218,0.495250554186209
358876,4324470,2018,0.744904773439375,0.495564748303246
358951,4324470,2018,0.730501609640072,0.495483614813469
359027,4324470,2018,0.712219473284777,0.495669410618281
359102,4324470,2018,0.707121828325949,0.496005378227496
359178,4324470,2018,0.709757617814866,0.496237466944853
359253,4324470,2018,0.800433207710381,0.493144480547782
359329,4324470,2018,0.788392592734315,0.492844631929141
