xLCC,yLCC,BC
360310,4324700,0.583504123644605
360386,4324700,0.583383304749302
360461,4324700,0.583269335602971
360537,4324700,0.583158982261927
360612,4324700,0.58305495887169
360688,4324700,0.58295430049723
360763,4324700,0.582859471336326
349438,4324770,0.581013125457779
349514,4324770,0.581018272925905
349589,4324770,0.581023705387842
349665,4324770,0.581029594710781
349740,4324770,0.581035814611009
349816,4324770,0.581042562566321
349891,4324770,0.581049694631223
349967,4324770,0.58105743807798
350042,4324770,0.581065628620663
350118,4324770,0.581074528256589
350193,4324770,0.581083949238025
350269,4324770,0.581094194108196
350344,4324770,0.581105048012698
350420,4324770,0.581116860923895
350495,4324770,0.581129386614923
350571,4324770,0.581143030638836
350646,4324770,0.581157510391417
350722,4324770,0.58117329667193
350797,4324770,0.581190064610591
350873,4324770,0.581208361723806
350948,4324770,0.581227813927409
351024,4324770,0.581249059074376
351099,4324770,0.581271665637037
351175,4324770,0.581296377972028
351250,4324770,0.581322697323909
351326,4324770,0.581351493724254
351401,4324770,0.581382189503138
351477,4324770,0.581415803051451
351552,4324770,0.581451663752134
351628,4324770,0.581490965098144
351703,4324770,0.581532926574727
351779,4324770,0.581578948125514
351854,4324770,0.581628118725773
351930,4324770,0.581682081211619
352005,4324770,0.581739768802631
352081,4324770,0.581803109086275
352156,4324770,0.581870848379933
352232,4324770,0.581945246300581
352307,4324770,0.582024823581821
352383,4324770,0.582112224025634
352458,4324770,0.582205694513021
352534,4324770,0.582308318696753
352609,4324770,0.582418009300168
352685,4324770,0.58253834651264
352760,4324770,0.582666833900976
352836,4324770,0.582807602070028
352911,4324770,0.58295765337151
352987,4324770,0.583121714784636
353062,4324770,0.583296177231134
353138,4324770,0.58348639624901
353213,4324770,0.583688024666707
353289,4324770,0.583907059592232
353364,4324770,0.584138279042313
353440,4324770,0.584388312292606
353515,4324770,0.584650928343881
353591,4324770,0.584933357272563
353666,4324770,0.585228245971107
353742,4324770,0.585543376374579
353817,4324770,0.585870202972203
353893,4324770,0.586216999508154
353968,4324770,0.586574019711263
354044,4324770,0.586949963010425
354119,4324770,0.587333946364826
354195,4324770,0.587735023122617
354270,4324770,0.588141308074351
354346,4324770,0.588562126336061
354421,4324770,0.588984783308734
354497,4324770,0.589418775954512
354572,4324770,0.589850833553811
354648,4324770,0.590290501200216
354723,4324770,0.590724189162667
354799,4324770,0.591161341621622
354874,4324770,0.591588319387414
354950,4324770,0.592014295325156
355025,4324770,0.59242585772228
355101,4324770,0.592831725082156
355176,4324770,0.593218997356955
355252,4324770,0.593595754877365
355327,4324770,0.593949902795145
355403,4324770,0.594288712072048
355478,4324770,0.594601197117484
355554,4324770,0.594893674172905
355629,4324770,0.595156578525626
355705,4324770,0.595395163360623
355780,4324770,0.595601593854914
355856,4324770,0.595779995538201
355931,4324770,0.595924550116686
356007,4324770,0.596038234330034
356082,4324770,0.596117480834477
356158,4324770,0.596164131060307
356233,4324770,0.596177014019024
356309,4324770,0.596156867580821
356384,4324770,0.596104937805476
356460,4324770,0.596020890118124
356535,4324770,0.595908261215296
356611,4324770,0.595765661135953
356686,4324770,0.595598646909587
356762,4324770,0.595404775890997
356837,4324770,0.595191245912369
356913,4324770,0.594954565100962
356988,4324770,0.594703143261591
357064,4324770,0.594432467802752
357139,4324770,0.594151749306077
357215,4324770,0.59385552879282
357290,4324770,0.593553475551613
357366,4324770,0.593239309906568
357441,4324770,0.592922908369542
357517,4324770,0.592597335055586
357592,4324770,0.59227250491719
357668,4324770,0.591941005778602
357743,4324770,0.591612680545409
357819,4324770,0.591279813158278
357894,4324770,0.590952096333215
357970,4324770,0.59062166022791
358045,4324770,0.590297983238189
358121,4324770,0.589973164334106
358196,4324770,0.589656408640336
358272,4324770,0.589339880630257
358347,4324770,0.589032456585517
358423,4324770,0.58872644190614
358498,4324770,0.588430333604099
358574,4324770,0.58813663709832
358649,4324770,0.587853427535413
358725,4324770,0.587573457049017
358800,4324770,0.587304346312422
358876,4324770,0.587039131132274
358951,4324770,0.586784956181197
359027,4324770,0.586535169769639
359102,4324770,0.586296430137908
359178,4324770,0.58606241973027
359253,4324770,0.585839310175865
359329,4324770,0.585621133054072
359404,4324770,0.585413582044704
359480,4324770,0.585211046686725
359555,4324770,0.585018758507819
359631,4324770,0.584831468125311
359706,4324770,0.584653966075329
359782,4324770,0.584481362020377
359857,4324770,0.58431803035517
359933,4324770,0.584159433248697
360008,4324770,0.584009556021999
360084,4324770,0.583864203023185
360159,4324770,0.583726998565887
360235,4324770,0.583594075810588
360310,4324770,0.583468726172821
360386,4324770,0.583347395960082
360461,4324770,0.583233071133659
360537,4324770,0.583122493880362
360612,4324770,0.583018370992005
360688,4324770,0.582917722289791
360763,4324770,0.582823000204525
349438,4324850,0.581005041747402
349514,4324850,0.581009706049033
349589,4324850,0.581014633384312
349665,4324850,0.581019980425014
349740,4324850,0.581025633365388
349816,4324850,0.581031772636327
349891,4324850,0.581038268310544
349967,4324850,0.581045328543222
350042,4324850,0.581052804806061
350118,4324850,0.581060937670207
350193,4324850,0.58106955711162
350269,4324850,0.581078941680216
350344,4324850,0.581088896469583
350420,4324850,0.581099744617297
350495,4324850,0.581111262363398
350571,4324850,0.581123825299548
350646,4324850,0.581137176143958
350722,4324850,0.581151752321422
350797,4324850,0.581167257525239
350873,4324850,0.581184202211622
350948,4324850,0.581202244541364
351024,4324850,0.581221981386059
351099,4324850,0.581243017650788
351175,4324850,0.581266052626209
351250,4324850,0.581290628757508
351326,4324850,0.581317566885076
351401,4324850,0.58134633597145
351477,4324850,0.581377901245381
351552,4324850,0.581411644910336
351628,4324850,0.581448703775047
351703,4324850,0.581488357185549
351779,4324850,0.581531945756664
351854,4324850,0.581578626305236
351930,4324850,0.581629981173171
352005,4324850,0.581685020399722
352081,4324850,0.581745612205093
352156,4324850,0.581810589680737
352232,4324850,0.581882157545937
352307,4324850,0.581958934056707
352383,4324850,0.582043517207501
352458,4324850,0.58213426245926
352534,4324850,0.582234222794165
352609,4324850,0.582341429875826
352685,4324850,0.582459455787027
352760,4324850,0.582585930866136
352836,4324850,0.582725008591005
352911,4324850,0.582873820381725
352987,4324850,0.583037155595613
353062,4324850,0.583211526550512
353138,4324850,0.583402397918914
353213,4324850,0.58360552053188
353289,4324850,0.583827051738431
353364,4324850,0.584061822223819
353440,4324850,0.584316672833807
353515,4324850,0.584585353105646
353591,4324850,0.584875352138706
353666,4324850,0.585179197441035
353742,4324850,0.585504971229926
353817,4324850,0.585843885823455
353893,4324850,0.586204550982248
353968,4324850,0.586576843486037
354044,4324850,0.586969832190074
