xLCC,yLCC,date,BC,var
349438,4324470,201800,NaN,0.750821811388888
349514,4324470,201800,NaN,0.750464884149125
349589,4324470,201800,NaN,0.750189194004645
349665,4324470,201800,NaN,0.749669006583978
349740,4324470,201800,NaN,0.749464367140094
349816,4324470,201800,NaN,0.749146040128808
349891,4324470,201800,NaN,0.74901418860232
349967,4324470,201800,NaN,0.74877432576868
350042,4324470,201800,NaN,0.748688246986554
350118,4324470,201800,NaN,0.748231466000573
350193,4324470,201800,NaN,0.748107721350133
350269,4324470,201800,NaN,0.747785242982677
350344,4324470,201800,NaN,0.747424025555649
350420,4324470,201800,NaN,0.746977466191662
350495,4324470,201800,NaN,0.746827683484206
350571,4324470,201800,NaN,0.746491584161583
350646,4324470,201800,NaN,0.746297773544174
350722,4324470,201800,NaN,0.745610133277458
350797,4324470,201800,NaN,0.744845929427672
350873,4324470,201800,NaN,0.74446250039827
350948,4324470,201800,NaN,0.744202851074327
351024,4324470,201800,NaN,0.746735573006432
351099,4324470,201800,NaN,0.746084720791723
351175,4324470,201800,NaN,0.74564188060258
351250,4324470,201800,NaN,0.745200339369185
351326,4324470,201800,NaN,0.744748616656333
351401,4324470,201800,NaN,0.744383767205303
351477,4324470,201800,NaN,0.743847518134819
351552,4324470,201800,NaN,0.743352215005651
351628,4324470,201800,NaN,0.743022078726145
351703,4324470,201800,NaN,0.742558270174912
351779,4324470,201800,NaN,0.742086548804703
351854,4324470,201800,NaN,0.741621489468591
351930,4324470,201800,NaN,0.741146956641218
352005,4324470,201800,NaN,0.74081996025517
352081,4324470,201800,NaN,0.740345780257261
352156,4324470,201800,NaN,0.739651774411642
352232,4324470,201800,NaN,0.73932791873597
352307,4324470,201800,NaN,0.738711051497105
352383,4324470,201800,NaN,0.738248432468706
352458,4324470,201800,NaN,0.737767455494181
352534,4324470,201800,NaN,0.737313973446893
352609,4324470,201800,NaN,0.737065759442348
352685,4324470,201800,NaN,0.736350830265067
352760,4324470,201800,NaN,0.735929867344445
352836,4324470,201800,NaN,0.735325078911141
352911,4324470,201800,NaN,0.734685811545592
352987,4324470,201800,NaN,0.734258112766449
353062,4324470,201800,NaN,0.733888748586323
353138,4324470,201800,NaN,0.733631261715065
353213,4324470,201800,NaN,0.733565601766246
353289,4324470,201800,NaN,0.733243593062508
353364,4324470,201800,NaN,0.733121007067065
353440,4324470,201800,NaN,0.733008865994466
353515,4324470,201800,NaN,0.732758297204677
353591,4324470,201800,NaN,0.73282670796864
353666,4324470,201800,NaN,0.732844093486885
353742,4324470,201800,NaN,0.732912998805665
353817,4324470,201800,NaN,0.73294960137153
353893,4324470,201800,NaN,0.732887260200114
353968,4324470,201800,NaN,0.733112584273376
354044,4324470,201800,NaN,0.733079982399218
