xLCC,yLCC,date,BC,var
349438,4324470,201710,0.846690398712228,0.75267747421037
349514,4324470,201710,0.845338779162306,0.752118839073362
349589,4324470,201710,0.84550427042634,0.751624446667209
349665,4324470,201710,0.843362831695594,0.751080992498894
349740,4324470,201710,0.843671863524593,0.750497572143159
349816,4324470,201710,0.839575689136841,0.750031880470424
349891,4324470,201710,0.839161247700779,0.749469594395596
349967,4324470,201710,0.831927202655713,0.749076797518953
350042,4324470,201710,0.828898600216975,0.748605657253445
350118,4324470,201710,0.828399506970602,0.748013289935268
350193,4324470,201710,0.825541026569162,0.747636600804108
350269,4324470,201710,0.826101287755709,0.747040244522577
350344,4324470,201710,0.826813383091206,0.746678242674546
350420,4324470,201710,0.809194391025361,0.745465378873081
350495,4324470,201710,0.805661182824119,0.744957835414372
350571,4324470,201710,0.814901132739232,0.744550940063628
350646,4324470,201710,0.850048456492311,0.744144317337266
350722,4324470,201710,0.830895999656518,0.744109916188179
350797,4324470,201710,0.828912834606079,0.743623815891286
350873,4324470,201710,0.785254974507498,0.743391801896087
350948,4324470,201710,0.731797725784016,0.743226745014835
351024,4324470,201710,0.727768180131193,0.742365430148467
351099,4324470,201710,0.688678125387584,0.741623735062305
351175,4324470,201710,0.632137080291237,0.743008217628079
351250,4324470,201710,0.540154159757834,0.747456565695544
351326,4324470,201710,0.539842324543387,0.746900852283496
351401,4324470,201710,0.539816025026741,0.746100832814524
351477,4324470,201710,0.539793484117487,0.745282982843674
351552,4324470,201710,0.537851862813108,0.744166870005286
351628,4324470,201710,0.537834767601024,0.743335739708026
351703,4324470,201710,0.538228130837531,0.742744511338113
351779,4324470,201710,0.538218833384279,0.741903033931904
351854,4324470,201710,0.538214585705864,0.741069241566383
351930,4324470,201710,0.539991721270053,0.740073619955114
352005,4324470,201710,0.539969558502346,0.739232084179412
352081,4324470,201710,0.544095164455945,0.738152271442203
352156,4324470,201710,0.54463054528978,0.737491408312934
352232,4324470,201710,0.544611068627056,0.736642762800775
352307,4324470,201710,0.545019109687226,0.735489317723846
352383,4324470,201710,0.546486733788861,0.734748475525891
352458,4324470,201710,0.556755421717216,0.733878658392577
352534,4324470,201710,0.55633206644127,0.733035609612504
352609,4324470,201710,0.55632314885032,0.732224826669974
352685,4324470,201710,0.556423169327809,0.731635389479578
352760,4324470,201710,0.556604991318026,0.730731804316741
352836,4324470,201710,0.556605960100533,0.72995212965137
352911,4324470,201710,0.552102956214812,0.729323933351434
352987,4324470,201710,0.552089488407972,0.728579851857462
353062,4324470,201710,0.553126699470977,0.727820847409902
353138,4324470,201710,0.559094485341106,0.727326954571718
353213,4324470,201710,0.561992952378046,0.726391207281299
353289,4324470,201710,0.563724475194762,0.725722338574787
353364,4324470,201710,0.566694360442743,0.725197161756238
353440,4324470,201710,0.574001175056358,0.724937831365513
353515,4324470,201710,0.568447442112524,0.724334485794103
353591,4324470,201710,0.574710058502252,0.724083822849738
353666,4324470,201710,0.575525058661774,0.723612911719194
353742,4324470,201710,0.579383092482607,0.72327376212795
353817,4324470,201710,0.584090839489914,0.722871731253605
353893,4324470,201710,0.609608673431637,0.722540287969034
353968,4324470,201710,0.592659215985758,0.722340112872071
354044,4324470,201710,0.594339716785236,0.721974079708176
354119,4324470,201710,0.592595782817082,0.721981732399022
354195,4324470,201710,0.601625973218628,0.722114859248041
354270,4324470,201710,0.667379331480393,0.718873833151209
354346,4324470,201710,0.599113088883668,0.717716797947139
354421,4324470,201710,0.587281262276903,0.717669070781909
354497,4324470,201710,0.575325043690954,0.717681902444539
354572,4324470,201710,0.552098314547546,0.719902243005202
354648,4324470,201710,0.56166228703561,0.719213143078526
354723,4324470,201710,0.575106742807633,0.719085131874892
354799,4324470,201710,0.578604238215642,0.71839241782034
354874,4324470,201710,0.575662823866438,0.718638592316308
354950,4324470,201710,0.608141866085002,0.718294218206036
355025,4324470,201710,0.634973243086844,0.714672611381467
355101,4324470,201710,0.634910219767771,0.715382794680266
355176,4324470,201710,0.62683514799017,0.715783523817455
355252,4324470,201710,0.629808942313907,0.716701378950919
355327,4324470,201710,0.63194742123622,0.716131027738947
355403,4324470,201710,0.623259789487487,0.715873546055728
355478,4324470,201710,0.605557601207538,0.716843643967214
355554,4324470,201710,0.612048643249353,0.718789477851084
355629,4324470,201710,0.620548660594669,0.720320123928513
355705,4324470,201710,0.628635156061257,0.72193767957887
355780,4324470,201710,0.630285165741535,0.723729408160428
355856,4324470,201710,0.63644600456634,0.731138837826213
355931,4324470,201710,0.631778880045633,0.731133957966882
356007,4324470,201710,0.632480961327263,0.730634560178065
356082,4324470,201710,0.628472132665364,0.73069729295097
356158,4324470,201710,0.640232275560686,0.730520434096429
356233,4324470,201710,0.642217358318863,0.730910344507528
356309,4324470,201710,0.64818844550755,0.73093281986298
356384,4324470,201710,0.635071918182465,0.731395549272158
356460,4324470,201710,0.628761350919904,0.731692489696698
356535,4324470,201710,0.611828824894961,0.731977938386291
356611,4324470,201710,0.605387700998296,0.731978155839907
356686,4324470,201710,0.600222021460919,0.732839465537451
356762,4324470,201710,0.574556516385546,0.738559109009328
356837,4324470,201710,0.57590862951546,0.738112602347828
356913,4324470,201710,0.589226863396754,0.738855280693901
356988,4324470,201710,0.587319812161486,0.739470095127145
357064,4324470,201710,0.587467503467385,0.740147618055138
357139,4324470,201710,0.591404153482769,0.740661198892507
357215,4324470,201710,0.594788021122281,0.741183639008007
357290,4324470,201710,0.596179058634717,0.742148981612645
357366,4324470,201710,0.597829061183478,0.743229208885454
357441,4324470,201710,0.597875589842978,0.744005661246678
357517,4324470,201710,0.669864328031127,0.738970682927745
