RecID,xLCC,yLCC,date,BC,var
1,349438,4324470,201710,0.823914215073073,0.785576745673986
2,349514,4324470,201710,0.823714911967929,0.785284815064579
3,349589,4324470,201710,0.808591607716692,0.784994676360587
4,349665,4324470,201710,0.785941224196382,0.784462685542986
5,349740,4324470,201710,0.789318271046978,0.783832434996753
6,349816,4324470,201710,0.784760244557244,0.783672174785768
7,349891,4324470,201710,0.79214604189013,0.78366708156539
8,349967,4324470,201710,0.720744995034882,0.784567116683381
9,350042,4324470,201710,0.661400552949322,0.786918196847547
10,350118,4324470,201710,0.661264892528485,0.78650336463759
11,350193,4324470,201710,0.67341280143275,0.784958789075095
12,350269,4324470,201710,0.691633986859351,0.784979585435355
13,350344,4324470,201710,0.690688450571025,0.784644966330077
14,350420,4324470,201710,0.728635035537568,0.784729840442942
15,350495,4324470,201710,0.729654318955013,0.784622352593218
16,350571,4324470,201710,0.690527896722893,0.784815319307449
17,350646,4324470,201710,0.638427919747929,0.784870838870661
18,350722,4324470,201710,0.646251043933152,0.784715476054757
19,350797,4324470,201710,0.571296925961655,0.784887318872283
20,350873,4324470,201710,0.554991724789194,0.783256982417445
21,350948,4324470,201710,0.516228216509982,0.78403114734882
22,351024,4324470,201710,0.450701041133396,0.787162935872751
23,351099,4324470,201710,0.360170563919572,0.799480794739828
24,351175,4324470,201710,0.36045189593812,0.798665693995584
25,351250,4324470,201710,0.367072212213484,0.798181911881875
26,351326,4324470,201710,0.367347219614653,0.79729975468906
27,351401,4324470,201710,0.367623309794222,0.796396523687252
28,351477,4324470,201710,0.367906851530835,0.795447889656807
29,351552,4324470,201710,0.374015228370561,0.794292702555465
30,351628,4324470,201710,0.377060971625144,0.793242979989514
31,351703,4324470,201710,0.377317634906026,0.792205890944287
32,351779,4324470,201710,0.377574833294845,0.791121938098366
33,351854,4324470,201710,0.398789685861294,0.789733253928954
34,351930,4324470,201710,0.398990792852655,0.788584352998242
35,352005,4324470,201710,0.378873672365991,0.787436018699854
36,352081,4324470,201710,0.382493462564788,0.786459600103342
37,352156,4324470,201710,0.382692071295934,0.785234761087576
38,352232,4324470,201710,0.38287178867391,0.783968177319634
39,352307,4324470,201710,0.38632510162221,0.782639729709454
40,352383,4324470,201710,0.386436042246951,0.781325173617167
41,352458,4324470,201710,0.381370603623705,0.779926353876615
42,352534,4324470,201710,0.383272354516046,0.778475851092314
43,352609,4324470,201710,0.383269396384697,0.777132796048399
44,352685,4324470,201710,0.356470133569803,0.775722092445043
45,352760,4324470,201710,0.342721931979259,0.776742226962702
46,352836,4324470,201710,0.342700602163206,0.775342201369406
47,352911,4324470,201710,0.338567109815274,0.773740566923154
48,352987,4324470,201710,0.345615077219407,0.772282809687279
49,353062,4324470,201710,0.313749052707634,0.770782919707336
50,353138,4324470,201710,0.316848155628804,0.769580501716663
51,353213,4324470,201710,0.368938796855536,0.768157891326777
52,353289,4324470,201710,0.368333763202034,0.766915109011297
53,353364,4324470,201710,0.371630982727112,0.765758260144573
54,353440,4324470,201710,0.3832300157445,0.764505800602012
55,353515,4324470,201710,0.398749744867999,0.763471097743928
56,353591,4324470,201710,0.402369967082943,0.762257101027404
57,353666,4324470,201710,0.468857750062824,0.76124826839988
58,353742,4324470,201710,0.438932684280674,0.759988591140487
59,353817,4324470,201710,0.473195982106342,0.759014831892274
60,353893,4324470,201710,0.480613339282627,0.758324597155132
61,353968,4324470,201710,0.48992726061962,0.757882843337773
62,354044,4324470,201710,0.489196822157339,0.757338337859817
63,354119,4324470,201710,0.478714731354605,0.756979145651004
64,354195,4324470,201710,0.478195845103963,0.756562582101786
65,354270,4324470,201710,0.493100220581995,0.756399295100536
66,354346,4324470,201710,0.507343099362276,0.756385180844614
67,354421,4324470,201710,0.555160829543636,0.748791703937632
68,354497,4324470,201710,0.66528413906976,0.743855503712075
69,354572,4324470,201710,0.922745696792627,0.74200335239973
70,354648,4324470,201710,1.77645859305586,0.74048649979042
71,354723,4324470,201710,2.4382595655465,0.739040476364638
72,354799,4324470,201710,1.1825440929416,0.736444779988648
73,354874,4324470,201710,0.764664027114812,0.736478146690727
74,354950,4324470,201710,0.623846342817962,0.736755289982121
75,355025,4324470,201710,0.563459877668708,0.737281055559073
76,355101,4324470,201710,0.559023445277801,0.737992481845838
77,355176,4324470,201710,0.482951951143301,0.738582986965506
78,355252,4324470,201710,0.518981591628715,0.738264074772384
79,355327,4324470,201710,0.49935155844384,0.739527798340074
80,355403,4324470,201710,0.447976853879022,0.74122825033749
81,355478,4324470,201710,0.440928146339253,0.742015944180108
82,355554,4324470,201710,0.453917150954377,0.743634613445984
83,355629,4324470,201710,0.584518768142845,0.746431320562971
84,355705,4324470,201710,0.619306499561028,0.751261368926744
85,355780,4324470,201710,0.658110272805083,0.760010264803551
86,355856,4324470,201710,0.649595338285777,0.758652924808867
87,355931,4324470,201710,0.629856450093439,0.756903532968052
88,356007,4324470,201710,0.626686272057909,0.755279512691429
89,356082,4324470,201710,0.618049749448304,0.754626851154783
90,356158,4324470,201710,0.606770061101731,0.753511955322081
91,356233,4324470,201710,0.605354830700567,0.752952861866938
92,356309,4324470,201710,0.590816282367867,0.753030121892555
93,356384,4324470,201710,0.58561425759992,0.752378179054966
94,356460,4324470,201710,0.586764869444856,0.752377716495969
95,356535,4324470,201710,0.588652179760796,0.752161024775675
96,356611,4324470,201710,0.589800904226332,0.752750658503338
97,356686,4324470,201710,0.596531100784338,0.753363585545667
98,356762,4324470,201710,0.594054042420433,0.751430461230334
99,356837,4324470,201710,0.623636137900235,0.750752424035616
100,356913,4324470,201710,0.622038121134612,0.751709031125101
101,356988,4324470,201710,0.634392887147683,0.75273947393619
102,357064,4324470,201710,0.633110853738501,0.753824099553595
103,357139,4324470,201710,0.633418132975664,0.755225834748162
