RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
8943.0,356222.03953,4325715.75308,201802,578,0.4779188888888358,0.001206924191237619,63,14.830000000000124,0.12247114451038592,2,5,2
8943.0,356222.03953,4325715.75308,201803,579,0.5875715972221542,0.0005582291706178925,144,15.40000000000057,0.0695816803979731,2,5,3
9224.0,356141.75584,4325756.00949,201710,574,0.6939366141732399,0.003034970754507009,127,21.44999999999989,0.07478061240255132,2,5,10
9224.0,356141.75584,4325756.00949,201711,575,0.9924935398230502,0.003075423775517591,113,23.930000000000128,0.18432861843836365,2,5,11
9224.0,356141.75584,4325756.00949,201802,578,0.36914071428566,0.0005517490942621885,42,22.980000000000125,0.12187354700233224,2,5,2
9224.0,356141.75584,4325756.00949,201803,579,0.6263357575756899,0.0010158887821669466,99,23.520000000000426,0.07081290318362772,2,5,3
9225.0,356181.89769,4325756.00949,201710,574,0.6618565591397961,0.0021431177366514663,93,21.78999999999986,0.0756573134385337,2,5,10
9225.0,356181.89769,4325756.00949,201711,575,1.0471762637363051,0.006126197125628533,91,24.210000000000143,0.18757377113072726,2,5,11
9225.0,356181.89769,4325756.00949,201802,578,0.4350833333332789,0.0034445656509629018,30,22.755000000000123,0.12307567584072368,2,5,2
9225.0,356181.89769,4325756.00949,201803,579,0.5983124285713606,0.0011885262913647265,70,22.890000000000462,0.07098459063687249,2,5,3
9226.0,356222.03953,4325756.00949,201710,574,0.5176980263157983,0.0001757344154819072,228,9.30000000000003,0.07655756363457476,2,5,10
9226.0,356222.03953,4325756.00949,201711,575,0.9965085714286138,0.0038082220364940595,147,9.610000000000136,0.1907481290484546,2,5,11
9226.0,356222.03953,4325756.00949,201802,578,0.38013909090904063,0.00022892108913931793,33,9.710000000000123,0.12444901274990296,2,5,2
9226.0,356222.03953,4325756.00949,201803,579,0.585115288461472,0.0009378769169000867,104,9.88500000000055,0.07127993139671207,2,5,3
9506.0,356101.614,4325796.2659,201710,574,0.6833389349112541,0.0013416051794897818,169,21.339999999999907,0.07521275739313779,2,5,10
9506.0,356101.614,4325796.2659,201711,575,0.9967607438016944,0.004837567865694479,121,22.35000000000013,0.18420622397984854,2,5,11
9506.0,356101.614,4325796.2659,201802,578,0.3570457777777215,0.0005870441724927019,45,24.760000000000172,0.12311559502948732,2,5,2
9506.0,356101.614,4325796.2659,201803,579,0.7393496808509973,0.0018108412788242,94,23.35500000000063,0.07253618743319472,2,5,3
9507.0,356141.75584,4325796.2659,201710,574,0.8216540000000071,0.0537811721567988,5,21.089999999999932,0.0760009716917302,2,5,10
9507.0,356141.75584,4325796.2659,201711,575,1.3310775000000423,0.14243713427968518,4,22.270000000000056,0.1869842397049394,2,5,11
9507.0,356141.75584,4325796.2659,201802,578,0.2691999999999657,0.007762580000000099,2,23.615000000000123,0.1240220204344292,2,5,2
9507.0,356141.75584,4325796.2659,201803,579,0.7190499999999338,0.08004728187500046,4,25.17000000000045,0.0725949703975677,2,5,3
9509.0,356222.03953,4325796.2659,201710,574,0.5325044202898666,0.0003935068086433108,138,15.364999999999993,0.07790150807997066,2,5,10
