RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL
11487.0,356101.614,4326078.0607699985,2018,48.0,0.7065197560975568,0.0031923090350250557,123,24.93000000000017,0.13485811719533813
11490.0,356222.03953,4326078.0607699985,2018,48.0,0.6844720940170866,0.00035468131791653785,468,18.895000000000007,0.13886693913981507
11501.0,356663.59982,4326078.0607699985,2018,48.0,0.4286999999999203,0.0,2,18.18500000000036,0.17716079618022718
11502.0,356703.74166,4326078.0607699985,2018,48.0,0.7254729947916606,0.0009056025151778207,384,14.955000000000188,0.1829489630503205
11508.0,356944.59272,4326078.0607699985,2018,48.0,0.4681679584774978,0.00035168041500339487,289,11.039999999999957,0.21780987530341397
11509.0,356984.73457,4326078.0607699985,2018,48.0,0.3986660937499976,0.0012474446793271385,64,13.020000000000293,0.23690633366732386
11512.0,357105.1601,4326078.0607699985,2018,48.0,0.9128293697479001,0.0008888129647600738,714,14.045000000000146,0.3892385168328948
11769.0,356061.47216,4326118.31719,2018,48.0,0.3828400000000132,0.006054400799998739,2,16.459999999999944,0.13902341801251766
11770.0,356101.614,4326118.31719,2018,48.0,0.8555848184357536,0.0015116215168410976,716,17.480000000000118,0.14014159492045442
11771.0,356141.75584,4326118.31719,2018,48.0,0.8880152549019499,0.0013077824753745908,510,15.965000000000082,0.14140701656563573
11772.0,356181.89769,4326118.31719,2018,48.0,0.9709443870967728,0.0014070758953667072,465,13.470000000000127,0.14287195191417928
11773.0,356222.03953,4326118.31719,2018,48.0,0.8461062129144755,0.0008087455145920544,573,15.02000000000011,0.14453204241400994
11785.0,356703.74166,4326118.31719,2018,48.0,0.7813506233766191,0.0007416390226252543,770,16.010000000000197,0.19390772134796275
11786.0,356743.8835,4326118.31719,2018,48.0,0.6441886451612847,0.0008763738368266862,465,17.250000000000675,0.2001562721683304
11787.0,356784.02535,4326118.31719,2018,48.0,0.6010396153846069,0.0004311300073879189,468,17.56000000000007,0.20515820114331626
11788.0,356824.16719,4326118.31719,2018,48.0,0.6330670109890035,0.0004884388792915647,455,17.51000000000035,0.20908914454504895
11789.0,356864.30904,4326118.31719,2018,48.0,0.6820643939393892,0.0008142746919294324,462,16.305000000000273,0.21313528947893404
11790.0,356904.45088,4326118.31719,2018,48.0,0.6593221980198013,0.0008072794785611882,505,11.810000000000308,0.21967123016888385
11791.0,356944.59272,4326118.31719,2018,48.0,0.5797169565217339,0.0003787971506341564,759,9.240000000000038,0.2321279705981713
11792.0,356984.73457,4326118.31719,2018,48.0,0.4991830927835182,0.0019157172045565789,97,14.34000000000072,0.2526134987029543
11795.0,357105.1601,4326118.31719,2018,48.0,0.9847921921182252,0.0010819908303457849,812,11.68000000000002,0.40209909931221655
12053.0,356101.614,4326158.5736,2018,48.0,0.7262307446808454,0.002783779587412292,188,11.025000000000329,0.14785434784306498
12067.0,356663.59982,4326158.5736,2018,48.0,0.6807148936170221,0.002953147213982499,94,25.57999999999999,0.2025024521726238
12068.0,356703.74166,4326158.5736,2018,48.0,0.8147428703703673,0.002553937037132632,324,26.53000000000005,0.21603256972969692
12069.0,356743.8835,4326158.5736,2018,48.0,0.8810680718954197,0.003724647014297581,306,27.23500000000031,0.2254531591736621
12070.0,356784.02535,4326158.5736,2018,48.0,0.9248084105960236,0.002627940815346281,302,27.70999999999999,0.2328492798924513
12071.0,356824.16719,4326158.5736,2018,48.0,1.0331763489499193,0.0009444236792950181,619,19.090000000000067,0.2386296269687525
12072.0,356864.30904,4326158.5736,2018,48.0,1.0705376021314377,0.0010714415476815436,563,19.030000000000065,0.2440112200534377
12073.0,356904.45088,4326158.5736,2018,48.0,1.1389981111111092,0.0013960052626230495,540,23.720000000000233,0.25194694572094384
12074.0,356944.59272,4326158.5736,2018,48.0,1.1668889184397144,0.0015006523337591433,564,25.205000000000428,0.2663184223641395
12075.0,356984.73457,4326158.5736,2018,48.0,1.1181592941176453,0.001458792867099537,595,24.33000000000012,0.290117478678274
12076.0,357024.87641,4326158.5736,2018,48.0,1.033065522620902,0.0009623699232864472,641,19.12000000000013,0.3228561173315601
12077.0,357065.01826,4326158.5736,2018,48.0,0.9116579078455738,0.0005776660744231179,803,11.54000000000013,0.36211840969892894
12078.0,357105.1601,4326158.5736,2018,48.0,0.9258118079095964,0.0003120415524548612,1947,16.339999999999886,0.4310831527447735
12336.0,356101.614,4326198.83001,2018,48.0,0.6059853496503452,0.0002928127088369793,1144,10.999999999999957,0.16939309826684504
12337.0,356141.75584,4326198.83001,2018,48.0,0.5303899200000084,0.0016841621531711224,125,25.36999999999989,0.17038476639894146
12338.0,356181.89769,4326198.83001,2018,48.0,0.5339930985915531,0.0016662641926439604,71,26.560000000000034,0.1716276242246098
12339.0,356222.03953,4326198.83001,2018,48.0,0.5091676923076955,0.0011711589027964544,104,26.36499999999988,0.17347120540108318
12340.0,356262.18138,4326198.83001,2018,48.0,0.5625313043478248,0.0010950876315199104,161,25.970000000000763,0.17562750473399474
12341.0,356302.32322,4326198.83001,2018,48.0,0.588858477157361,0.0010520869376161599,197,26.559999999999995,0.17805799535719524
12342.0,356342.46506,4326198.83001,2018,48.0,0.5944377642276404,0.0008390656378622691,246,26.969999999999924,0.18066240957160187
12343.0,356382.60691,4326198.83001,2018,48.0,0.6215176050420175,0.0013353454152485369,238,26.854999999999905,0.18082768438820448
12344.0,356422.74875,4326198.83001,2018,48.0,0.7042505158730191,0.0033112910351511234,252,27.100000000000325,0.18155477845719192
12345.0,356462.8906,4326198.83001,2018,48.0,0.6601357706093199,0.0022091739010137745,279,26.660000000000128,0.18574298458578964
12346.0,356503.03244,4326198.83001,2018,48.0,0.6109313953488364,0.001035536715290315,301,24.540000000000173,0.1913384887022784
12347.0,356543.1742800001,4326198.83001,2018,48.0,0.7788915223880559,0.007860155120760255,335,19.290000000000134,0.1980551362490982
12348.0,356583.31613,4326198.83001,2018,48.0,0.7415051685393196,0.0018386059441775886,356,12.82500000000024,0.20570877680090227
12349.0,356623.45797,4326198.83001,2018,48.0,0.7050320979020978,0.0003791584291549564,858,14.089999999999858,0.2187454816962999
12350.0,356663.59982,4326198.83001,2018,48.0,0.7387138461538427,0.0014207202335037364,312,23.9750000000003,0.2267982189921417
12351.0,356703.74166,4326198.83001,2018,48.0,0.4296999999999381,0.0,1,25.400000000000745,0.22234047769070955
12354.0,356824.16719,4326198.83001,2018,48.0,1.1036731808731868,0.0018263222444856449,481,17.779999999999898,0.2428512089111756
12560.0,353733.24521,4326239.08642,2018,48.0,0.7023817763157606,0.0035076393906171358,152,19.665000000000305,0.14108726337966476
12561.0,353773.38705,4326239.08642,2018,48.0,0.6881311920529563,0.002698396890223411,151,17.810000000000038,0.1447783935615936
12562.0,353813.52889,4326239.08642,2018,48.0,0.6768532857142644,0.0024302078031677578,140,20.420000000000268,0.14876902619262086
12563.0,353853.6707400001,4326239.08642,2018,48.0,0.6371259440559179,0.0018647122345370425,143,24.760000000000023,0.1531295564338583
12564.0,353893.81258,4326239.08642,2018,48.0,0.6299285616438131,0.0017090714076186304,146,28.70500000000034,0.15790029836333108
12565.0,353933.9544300001,4326239.08642,2018,48.0,0.6349888405796859,0.0014987004682742555,138,30.90500000000032,0.16303878699695035
12566.0,353974.09627,4326239.08642,2018,48.0,0.5912829545454311,0.0014371366766384387,132,32.410000000000394,0.16863665448641574
12567.0,354014.23811,4326239.08642,2018,48.0,0.5892820661156797,0.00151580806791775,121,33.64999999999999,0.17473922810980952
12568.0,354054.37996,4326239.08642,2018,48.0,0.6127238970587994,0.001487022837912755,136,33.95000000000034,0.1812905311999976
12569.0,354094.5218,4326239.08642,2018,48.0,0.6080340769230539,0.0017133380381620618,130,32.890000000000036,0.1882107635889435
12570.0,354134.66365,4326239.08642,2018,48.0,0.6125708888888655,0.0014470666566086966,135,31.790000000000273,0.19653777236435305
12571.0,354174.80549,4326239.08642,2018,48.0,0.6820184722221998,0.0019612419019224858,144,31.615000000000162,0.20257031925936053
12572.0,354214.94733,4326239.08642,2018,48.0,0.6884839705882155,0.00229138193697325,136,32.14000000000018,0.2073432310784596
12573.0,354255.08918,4326239.08642,2018,48.0,0.6849085245901443,0.002380228800103183,122,32.275000000000546,0.2156776799002528
12574.0,354295.23102,4326239.08642,2018,48.0,0.6036827777777509,0.0013197654395646612,126,32.67000000000003,0.2258081883324996
12575.0,354335.37287,4326239.08642,2018,48.0,0.5802143589743295,0.0012836850191159485,117,33.07000000000007,0.23839547951074505
12576.0,354375.51471,4326239.08642,2018,48.0,0.5586023387096417,0.0009371328512761699,124,32.484999999999964,0.2552438663509975
12577.0,354415.65655,4326239.08642,2018,48.0,0.5810265354330362,0.0011095822323315995,127,31.550000000000196,0.276440796015468
12578.0,354455.7984,4326239.08642,2018,48.0,0.5555266901408159,0.0007946593101143099,142,30.990000000000123,0.32862350603064505
12579.0,354495.94024,4326239.08642,2018,48.0,0.5095750898203327,0.0005847205736804463,167,29.520000000000447,0.4586923339390246
12580.0,354536.08209,4326239.08642,2018,48.0,0.5766428488371923,0.0010553981331805397,516,8.395000000000362,0.4959828932329863
12581.0,354576.2239300001,4326239.08642,2018,48.0,0.8512227071822963,0.02371307678083634,181,13.530000000000744,0.5679012237645873
12582.0,354616.36577,4326239.08642,2018,48.0,1.0661577304964236,0.04980775685339155,141,23.5500000000005,1.2464624442436174
12583.0,354656.50762,4326239.08642,2018,48.0,1.2469062790697374,0.07960204438372802,129,28.320000000000725,0.9946289898350495
12584.0,354696.64946,4326239.08642,2018,48.0,0.7961783720930009,0.015207797481413363,215,25.900000000000286,0.6767832247460918
12585.0,354736.79131,4326239.08642,2018,48.0,1.0543629166666408,0.03391968424383771,168,28.785000000000142,0.41048515171096794
12586.0,354776.93315,4326239.08642,2018,48.0,0.926659477124158,0.029196902945421013,153,29.10000000000063,0.3330610752178112
12587.0,354817.07499,4326239.08642,2018,48.0,0.7821627777777524,0.02053476371454913,144,28.06000000000032,0.2943547168443426
12588.0,354857.21684,4326239.08642,2018,48.0,0.573743005464454,0.002321196143750117,183,27.520000000000447,0.2684420553345279
12589.0,354897.35868,4326239.08642,2018,48.0,0.4898821227197077,0.000207953408546777,603,18.71000000000052,0.24960497192169465
12619.0,356101.614,4326239.08642,2018,48.0,0.5028028530259236,0.0004778280036150008,347,14.78000000000009,0.1717864524838023
12620.0,356141.75584,4326239.08642,2018,48.0,0.4747272602739647,0.0002555525597797899,365,15.880000000000837,0.1741274756154143
12621.0,356181.89769,4326239.08642,2018,48.0,0.4675817042606434,0.00020864489065422338,399,19.99000000000002,0.17686797370234286
12622.0,356222.03953,4326239.08642,2018,48.0,0.4599782337662266,0.0002672019372062844,385,22.850000000000463,0.17961138507323246
12623.0,356262.18138,4326239.08642,2018,48.0,0.5100582009345764,0.00034805022100357186,428,23.950000000000262,0.18267211920760626
12624.0,356302.32322,4326239.08642,2018,48.0,0.5441666124171189,0.0001288264880968837,1659,12.600000000000087,0.18603467759225112
12625.0,356342.46506,4326239.08642,2018,48.0,0.3690259259259089,0.001932173020372423,27,24.510000000000748,0.18887697917383006
12626.0,356382.60691,4326239.08642,2018,48.0,0.3298072727272471,0.003038224743950495,11,26.440000000000385,0.187677326482862
12627.0,356422.74875,4326239.08642,2018,48.0,0.3887559999999576,0.0013205386003992301,10,25.23000000000039,0.1879586212386815
12628.0,356462.8906,4326239.08642,2018,48.0,0.3742299999999583,0.0013342099632643527,7,24.730000000000743,0.19186117014646134
12629.0,356503.03244,4326239.08642,2018,48.0,0.4296999999999381,1.0271626370065256e-33,3,23.660000000000743,0.19609773760487986
12630.0,356543.1742800001,4326239.08642,2018,48.0,0.4296999999999381,0.0,4,20.485000000000746,0.20086110277581898
12631.0,356583.31613,4326239.08642,2018,48.0,0.4296999999999381,1.0271626370065256e-33,3,14.010000000000744,0.2063014104074172
12633.0,356663.59982,4326239.08642,2018,48.0,0.7678529761904569,0.004080780721163188,168,19.785000000000533,0.2181619310364276
12634.0,356703.74166,4326239.08642,2018,48.0,0.8679548156681809,0.0022557301474390424,434,19.080000000000165,0.2266997148477624
12635.0,356743.8835,4326239.08642,2018,48.0,0.985936843373475,0.002498898077456557,415,13.640000000000141,0.2369683462161118
12636.0,356784.02535,4326239.08642,2018,48.0,0.9619333972602452,0.0011450689300933898,730,9.950000000000193,0.2468913920871879
12637.0,356824.16719,4326239.08642,2018,48.0,0.8212950657548426,0.00024112413237893676,1901,14.410000000000709,0.2548671226036247
12638.0,356864.30904,4326239.08642,2018,48.0,0.9216685780239812,0.0005961075806585523,1083,13.320000000000146,0.2608920952011691
12639.0,356904.45088,4326239.08642,2018,48.0,0.9575541095890174,0.001448629737354922,657,14.69000000000005,0.2680292215310783
12843.0,353733.24521,4326279.34283,2018,48.0,0.6142269377990123,0.0017726209773502913,209,25.010000000000648,0.12416426821259145
12872.0,354897.35868,4326279.34283,2018,48.0,0.5479403212851107,0.001270504378925767,249,10.29000000000072,0.2060834942449203
12907.0,356302.32322,4326279.34283,2018,48.0,0.5920132701421605,0.0013423811046033806,211,10.430000000000113,0.17340988833358376
12908.0,356342.46506,4326279.34283,2018,48.0,0.6347939316239389,0.0018227059310973487,117,12.769999999999893,0.17713904552268234
12916.0,356663.59982,4326279.34283,2018,48.0,0.7643371953578145,0.0018678282030761746,517,17.290000000000013,0.2278279189495405
12917.0,356703.74166,4326279.34283,2018,48.0,0.4860000000000054,0.005857661224489515,7,11.120000000000076,0.2394097198854583
12918.0,356743.8835,4326279.34283,2018,48.0,0.6613000000000012,0.0,4,14.505000000000074,0.2523739726265481
12920.0,356824.16719,4326279.34283,2018,48.0,0.8130741738381946,0.0005290107336945486,1162,12.860000000000017,0.27647122662295803
12921.0,356864.30904,4326279.34283,2018,48.0,0.44983764705877816,0.008868558679950627,17,13.08000000000076,0.2851950889513261
12922.0,356904.45088,4326279.34283,2018,48.0,0.9443498515080918,0.0004216468328399124,2155,14.16000000000034,0.2941313825598567
12923.0,356944.59272,4326279.34283,2018,48.0,2.3184500000000483,0.0013544304400000045,5,9.080000000000153,0.3114214864119295
13126.0,353733.24521,4326319.59924,2018,48.0,0.4647323776223518,0.0010216569082884383,143,26.440000000000797,0.11697466692801355
13155.0,354897.35868,4326319.59924,2018,48.0,0.581137058823503,0.001979355972052989,170,15.745000000000156,0.20183229649143652
13190.0,356302.32322,4326319.59924,2018,48.0,0.5511314285713773,0.00725682659922209,21,16.710000000000832,0.1754387108810195
13191.0,356342.46506,4326319.59924,2018,48.0,0.6728886448598117,0.0009825349304853409,214,16.88500000000002,0.17999554113332789
13199.0,356663.59982,4326319.59924,2018,48.0,0.7985061475409642,0.0018984820081419528,366,17.105000000000082,0.2425407466085437
13200.0,356703.74166,4326319.59924,2018,48.0,0.3902127272727286,0.0014461207961935336,33,9.699999999999923,0.2566757038947853
13201.0,356743.8835,4326319.59924,2018,48.0,0.4955376000000058,0.0006062407169331563,125,2.3414603589344555e-14,0.273002030399009
13202.0,356784.02535,4326319.59924,2018,48.0,1.0993660344827734,0.015851521211531175,58,6.390000000000764,0.28997406251140906
13203.0,356824.16719,4326319.59924,2018,48.0,1.0241669713711583,0.0005202660405047427,1991,8.400000000000832,0.30587448182395083
13205.0,356904.45088,4326319.59924,2018,48.0,0.9226951455108072,0.0008187979558519576,1615,12.340000000000126,0.33193201448770576
13206.0,356944.59272,4326319.59924,2018,48.0,0.8165052592129592,0.0009391241970084756,1601,5.45000000000014,0.3537168676293849
13207.0,356984.73457,4326319.59924,2018,48.0,0.9312126717762194,0.000278563547474417,7437,4.3561543261461113e-13,0.3957286924011469
13409.0,353733.24521,4326359.85565,2018,48.0,0.40591413043476177,0.000616012503725332,138,25.82499999999998,0.11576130489100868
13438.0,354897.35868,4326359.85565,2018,48.0,0.515796780821896,0.0013394326015382096,146,22.00500000000007,0.20131785837639896
13473.0,356302.32322,4326359.85565,2018,48.0,0.5892657920792421,0.0002787667402539876,202,0.0,0.18052650746324986
13474.0,356342.46506,4326359.85565,2018,48.0,0.7529883333333289,0.0010810127660669843,306,18.880000000000493,0.18584247693530606
13482.0,356663.59982,4326359.85565,2018,48.0,0.9932470041691324,0.000597415536146162,1679,12.630000000000058,0.26223842774919004
13483.0,356703.74166,4326359.85565,2018,48.0,1.0570644117647,0.0100469562701378,102,8.730000000000008,0.2793616035901333
13485.0,356784.02535,4326359.85565,2018,48.0,0.8711200775193555,0.006270785613454522,129,11.770000000000115,0.3231519766109535
13486.0,356824.16719,4326359.85565,2018,48.0,0.8446192737896295,0.0007279748681454836,1198,12.850000000000158,0.3459149354442443
13488.0,356904.45088,4326359.85565,2018,48.0,1.0889570319634432,0.0031131614624052674,876,11.995000000000136,0.3881740179770965
13489.0,356944.59272,4326359.85565,2018,48.0,0.927627779767223,0.0012331987450081765,1117,7.970000000000146,0.4210690568595184
13692.0,353733.24521,4326400.11206,2018,48.0,0.461310312499981,0.0011473064955579665,160,24.73000000000024,0.1159131462930026
13721.0,354897.35868,4326400.11206,2018,48.0,0.4952222699386313,0.0005457209134126377,163,25.300000000000377,0.20201659747707046
13757.0,356342.46506,4326400.11206,2018,48.0,0.8795905980066399,0.0010183945864686466,602,16.990000000000208,0.19360240487390046
13762.0,356543.1742800001,4326400.11206,2018,48.0,4.066489999999974,5.17451233005008,2,20.22500000000047,0.2419657889514385
13763.0,356583.31613,4326400.11206,2018,48.0,2.0298294999999515,0.18352639513424066,20,20.59500000000068,0.25521772484946803
13764.0,356623.45797,4326400.11206,2018,48.0,1.090972144772098,0.003338831261454335,373,20.94999999999998,0.2705064259772917
13765.0,356663.59982,4326400.11206,2018,48.0,0.988353923182427,0.0007298946564611799,1458,19.530000000000232,0.28849051098364925
13766.0,356703.74166,4326400.11206,2018,48.0,0.9623544608171376,0.0006255574180636179,1493,9.47000000000007,0.31029781186200245
13767.0,356743.8835,4326400.11206,2018,48.0,1.0202541921397286,0.0009786010471845136,1145,14.01000000000015,0.33719853751055884
13768.0,356784.02535,4326400.11206,2018,48.0,0.7546881543408267,0.00035298540942414004,1555,14.07000000000014,0.36965000802741305
13769.0,356824.16719,4326400.11206,2018,48.0,0.8475814476614582,0.0018820806387347328,449,12.920000000000089,0.4064935960058881
13975.0,353733.24521,4326440.36847,2018,48.0,0.4835987499999804,0.0028870679700448497,160,24.07000000000014,0.1166674383711436
13976.0,353773.38705,4326440.36847,2018,48.0,0.5627733783783578,0.013144306485984927,74,23.465000000000266,0.11862282419853395
13981.0,353974.09627,4326440.36847,2018,48.0,0.029999999999926936,0.0,1,19.810000000000286,0.13128851826456212
14004.0,354897.35868,4326440.36847,2018,48.0,0.4825124691357805,0.0003368721804792196,243,23.570000000000764,0.2033612690210711
14026.0,355780.47925,4326440.36847,2018,48.0,0.2139000000000772,0.0,1,5.310000000000118,0.1611853011721439
14027.0,355820.6210900001,4326440.36847,2018,48.0,0.2139000000000772,2.5679065925163143e-34,3,12.090000000000119,0.1623617357402048
14028.0,355860.76294,4326440.36847,2018,48.0,0.29723181818189537,0.0003460405401953418,11,7.320000000000117,0.16353170207931592
14029.0,355900.9047800001,4326440.36847,2018,48.0,0.451883542673059,0.00037841303655111454,621,12.040000000000818,0.16476075117968206
14030.0,355941.04662,4326440.36847,2018,48.0,0.6680615771936312,0.0002760841646758706,2701,10.410000000000768,0.16607564552814158
14031.0,355981.18847,4326440.36847,2018,48.0,0.6899244754924313,0.00028446470491355586,2183,8.850000000000813,0.16761927428462622
14032.0,356021.33031,4326440.36847,2018,48.0,0.9225943194997144,0.00010826045497102282,8795,3.956029948071205e-13,0.16946823971331687
14033.0,356061.47216,4326440.36847,2018,48.0,0.7941495354676581,0.0011049830330198793,1593,17.550000000000814,0.17169097089722488
14034.0,356101.614,4326440.36847,2018,48.0,0.823658384520875,0.0014732376038397669,1628,20.810000000000226,0.17433577018258506
14035.0,356141.75584,4326440.36847,2018,48.0,0.8120353258845338,0.0011004679237452775,1611,21.86000000000036,0.17746283857587006
14036.0,356181.89769,4326440.36847,2018,48.0,0.7582374579439162,0.0004544440034533215,1605,22.08999999999989,0.18114416770132166
14037.0,356222.03953,4326440.36847,2018,48.0,0.6861965415821321,0.00024390207741159018,2958,19.64500000000046,0.18548179393954006
14038.0,356262.18138,4326440.36847,2018,48.0,0.7569437192622812,0.0005449320947895021,1952,19.335000000000424,0.19057840315419208
14039.0,356302.32322,4326440.36847,2018,48.0,0.7280926292466614,0.00023899760160824623,2708,15.505000000000539,0.19658717409392004
14040.0,356342.46506,4326440.36847,2018,48.0,0.7343796287912946,0.0004030600073352952,2209,18.47000000000036,0.20361552001941396
14041.0,356382.60691,4326440.36847,2018,48.0,0.7282858581738265,0.0005665255473399117,3187,15.770000000000042,0.21193532466441836
14042.0,356422.74875,4326440.36847,2018,48.0,0.8827827045985855,0.0008342404662301549,1283,19.449999999999875,0.22181375043361293
14043.0,356462.8906,4326440.36847,2018,48.0,0.8597959289735724,0.00040075938846994685,2309,18.390000000000136,0.2335184416222555
14044.0,356503.03244,4326440.36847,2018,48.0,0.8178797070648962,0.00036909605934646315,1741,11.450000000000093,0.24721276568209155
14045.0,356543.1742800001,4326440.36847,2018,48.0,0.877164066350697,0.0008171014279526907,1055,14.59000000000072,0.2626004286111002
14046.0,356583.31613,4326440.36847,2018,48.0,0.8684811720930086,0.0006041270587258959,1075,19.539999999999896,0.2803991174048835
14047.0,356623.45797,4326440.36847,2018,48.0,0.8453952235293979,0.0007478961163999978,850,20.580000000000165,0.3006082066779756
14048.0,356663.59982,4326440.36847,2018,48.0,0.7638999999999385,0.0,1,22.890000000000764,0.3258974421618922
14259.0,353773.38705,4326480.62488,2018,48.0,0.4885658558558436,0.0069119298964119185,111,23.000000000000014,0.11969768333909753
14260.0,353813.52889,4326480.62488,2018,48.0,1.0485008191488565,0.0009804991677121431,940,3.4450498009874765e-13,0.1218600644059326
14261.0,353853.6707400001,4326480.62488,2018,48.0,0.230710440636486,5.458930423488242e-05,817,7.695788450945427e-14,0.1241954335515794
14262.0,353893.81258,4326480.62488,2018,48.0,0.35651450980390265,0.0004150258631740167,204,23.405000000000037,0.1267189582975504
14263.0,353933.9544300001,4326480.62488,2018,48.0,0.34277505154637383,0.0002285877562134389,194,22.370000000000267,0.12951768073919298
