RecID,x,y,lur
12579.0,354495.94024,4326239.08642,0.8103406506754014
12580.0,354536.08209,4326239.08642,1.0578949270825544
12581.0,354576.2239300001,4326239.08642,1.4345095943207438
12582.0,354616.36577,4326239.08642,2.0084778128753693
12583.0,354656.50762,4326239.08642,1.9471916088982264
12584.0,354696.64946,4326239.08642,1.3788060060493674
12585.0,354736.79131,4326239.08642,0.986735969220596
12586.0,354776.93315,4326239.08642,0.7370863405510347
12587.0,354817.07499,4326239.08642,0.5892160809748729
12588.0,354857.21684,4326239.08642,0.4960607578902354
12589.0,354897.35868,4326239.08642,0.4465655842920813
12619.0,356101.614,4326239.08642,0.3997375629556027
12620.0,356141.75584,4326239.08642,0.3954141670414769
12621.0,356181.89769,4326239.08642,0.3972229100007984
12622.0,356222.03953,4326239.08642,0.38977274527938016
12623.0,356262.18138,4326239.08642,0.38746155970734186
12624.0,356302.32321999996,4326239.08642,0.39216481914636253
12625.0,356342.46506,4326239.08642,0.3967145435988289
12626.0,356382.60691,4326239.08642,0.3925876516428529
12627.0,356422.74875,4326239.08642,0.3875535952144277
12628.0,356462.8906,4326239.08642,0.3885083123609461
12629.0,356503.03244,4326239.08642,0.38833567123013296
12630.0,356543.1742800001,4326239.08642,0.3898261008031591
12631.0,356583.31613,4326239.08642,0.39413786820680974
12633.0,356663.59982,4326239.08642,0.4021615460305588
12634.0,356703.74166,4326239.08642,0.4039727210437597
12635.0,356743.8835,4326239.08642,0.4085476624497249
12636.0,356784.02535,4326239.08642,0.4162550898907756
12637.0,356824.16719,4326239.08642,0.4287917640775542
12638.0,356864.30904,4326239.08642,0.4477056349251854
12639.0,356904.45088,4326239.08642,0.4737162594872093
12843.0,353733.24520999996,4326279.34283,0.3504522680877825
12872.0,354897.35868,4326279.34283,0.4245038822746901
12907.0,356302.32321999996,4326279.34283,0.3826206266093636
12908.0,356342.46506,4326279.34283,0.3879193508613912
12916.0,356663.59982,4326279.34283,0.4219030557807198
12917.0,356703.74166,4326279.34283,0.43029198049428735
12918.0,356743.8835,4326279.34283,0.4427066587233809
12920.0,356824.16719,4326279.34283,0.4808382205427213
12921.0,356864.30904,4326279.34283,0.5103899780042445
12922.0,356904.45088,4326279.34283,0.5491581495353233
12923.0,356944.59271999996,4326279.34283,0.5940302682546691
13126.0,353733.24520999996,4326319.59924,0.33632223660861216
13155.0,354897.35868,4326319.59924,0.4101024811401421
13190.0,356302.32321999996,4326319.59924,0.3844251268828033
13191.0,356342.46506,4326319.59924,0.3917492626306404
13199.0,356663.59982,4326319.59924,0.466569661315428
13200.0,356703.74166,4326319.59924,0.485087182947311
13201.0,356743.8835,4326319.59924,0.5104274255307031
13202.0,356784.02535,4326319.59924,0.5405914945611925
13203.0,356824.16719,4326319.59924,0.579840118737415
13205.0,356904.45088,4326319.59924,0.6937139598367874
13206.0,356944.59271999996,4326319.59924,0.7684559867022434
13207.0,356984.73457,4326319.59924,0.8505792718333863
13409.0,353733.24520999996,4326359.85565,0.3259799761810696
13438.0,354897.35868,4326359.85565,0.40314117648714143
13473.0,356302.32321999996,4326359.85565,0.3984709184026976
13474.0,356342.46506,4326359.85565,0.4098525345274101
13482.0,356663.59982,4326359.85565,0.5501313281592309
13483.0,356703.74166,4326359.85565,0.5845052068410679
13485.0,356784.02535,4326359.85565,0.6890663199767169
13486.0,356824.16719,4326359.85565,0.7581097516843874
13488.0,356904.45088,4326359.85565,0.9551425730558514
13489.0,356944.59271999996,4326359.85565,1.089411286302364
13692.0,353733.24520999996,4326400.11206,0.3193112574476206
13721.0,354897.35868,4326400.11206,0.4006896310158627
13757.0,356342.46506,4326400.11206,0.445909781363911
13762.0,356543.1742800001,4326400.11206,0.570077761795778
13763.0,356583.31613,4326400.11206,0.6078135456180248
13764.0,356623.45797,4326400.11206,0.6485349103949428
13765.0,356663.59982,4326400.11206,0.6973568216138779
13766.0,356703.74166,4326400.11206,0.7580341276638395
13767.0,356743.8835,4326400.11206,0.8431410692490248
13768.0,356784.02535,4326400.11206,0.9501157500613232
13769.0,356824.16719,4326400.11206,1.0732128124986902
13975.0,353733.24520999996,4326440.36847,0.3152602789622365
13976.0,353773.38705,4326440.36847,0.3151326290118294
13981.0,353974.09627,4326440.36847,0.314456472744411
14004.0,354897.35868,4326440.36847,0.3988963345568525
14026.0,355780.47925,4326440.36847,0.3276566959512705
14027.0,355820.6210900001,4326440.36847,0.33090424692398906
14028.0,355860.76294,4326440.36847,0.33448974257564
14029.0,355900.9047800001,4326440.36847,0.3387372452471563
14030.0,355941.04662,4326440.36847,0.34409535217462633
14031.0,355981.18847,4326440.36847,0.35080606269987913
14032.0,356021.33031,4326440.36847,0.3590412288356638
14033.0,356061.47216,4326440.36847,0.3691110421197488
14034.0,356101.614,4326440.36847,0.3812581457780659
14035.0,356141.75584,4326440.36847,0.3954632364668863
14036.0,356181.89769,4326440.36847,0.4118466240822328
14037.0,356222.03953,4326440.36847,0.4310133170679593
14038.0,356262.18138,4326440.36847,0.4533233148994362
14039.0,356302.32321999996,4326440.36847,0.4791232233675491
14040.0,356342.46506,4326440.36847,0.5085060954052137
14041.0,356382.60691,4326440.36847,0.5415367078476699
14042.0,356422.74875,4326440.36847,0.5783165475959957
14043.0,356462.8906,4326440.36847,0.6199802878731655
14044.0,356503.03244,4326440.36847,0.6659715805889894
14045.0,356543.1742800001,4326440.36847,0.7214882968347635
14046.0,356583.31613,4326440.36847,0.789082152371126
14047.0,356623.45797,4326440.36847,0.8649863027126912
14048.0,356663.59982,4326440.36847,0.953654246871944
14259.0,353773.38705,4326480.62488,0.3127600423168556
14260.0,353813.52889,4326480.62488,0.31265594810479225
14261.0,353853.6707400001,4326480.62488,0.3125094999690976
14262.0,353893.81258,4326480.62488,0.3123977367351857
14263.0,353933.9544300001,4326480.62488,0.3123760041204532
14264.0,353974.09627,4326480.62488,0.3123947578976916
14265.0,354014.23811,4326480.62488,0.3124344011337723
14276.0,354455.7984,4326480.62488,0.6176601386869482
14277.0,354495.94024,4326480.62488,0.8535289961227458
14278.0,354536.08209,4326480.62488,1.2695951405120105
14279.0,354576.2239300001,4326480.62488,1.995992723032182
14280.0,354616.36577,4326480.62488,3.1491946791753267
14281.0,354656.50762,4326480.62488,3.1824026520643365
14282.0,354696.64946,4326480.62488,1.9244774206945832
14283.0,354736.79131,4326480.62488,1.2103818545529423
14284.0,354776.93315,4326480.62488,0.8111111556096349
14285.0,354817.07499,4326480.62488,0.589099083536241
14286.0,354857.21684,4326480.62488,0.4657014010241087
14287.0,354897.35868,4326480.62488,0.3974064785284798
14309.0,355780.47925,4326480.62488,0.33101381522102163
14310.0,355820.6210900001,4326480.62488,0.33579345413945155
14312.0,355900.9047800001,4326480.62488,0.3480109525215102
14313.0,355941.04662,4326480.62488,0.3562152007915592
14314.0,355981.18847,4326480.62488,0.3663985561350511
14315.0,356021.33031,4326480.62488,0.37867397910938105
14320.0,356222.03953,4326480.62488,0.48898703719714
14321.0,356262.18138,4326480.62488,0.5244329483849112
14322.0,356302.32321999996,4326480.62488,0.5659537427546237
14324.0,356382.60691,4326480.62488,0.6691425145817043
14326.0,356462.8906,4326480.62488,0.8034980445300145
14548.0,354014.23811,4326520.88129,0.3112161808514594
14559.0,354455.7984,4326520.88129,0.6012910155011761
14560.0,354495.94024,4326520.88129,0.8279077736686276
14561.0,354536.08209,4326520.88129,1.2306867141585005
14562.0,354576.2239300001,4326520.88129,1.9402717972405634
14570.0,354897.35868,4326520.88129,0.3938403814777185
14593.0,355820.6210900001,4326520.88129,0.34650926955708106
14595.0,355900.9047800001,4326520.88129,0.3659289582424995
14603.0,356222.03953,4326520.88129,0.5875287418107751
14604.0,356262.18138,4326520.88129,0.6447081793460944
14605.0,356302.32321999996,4326520.88129,0.7124587519330063
14607.0,356382.60691,4326520.88129,0.8849062161817767
14831.0,354014.23811,4326561.1377,0.31049928376126384
14842.0,354455.7984,4326561.1377,0.5768613549571805
14843.0,354495.94024,4326561.1377,0.78132280006124
14845.0,354576.2239300001,4326561.1377,1.7355921226527062
14853.0,354897.35868,4326561.1377,0.3890597472879741
14854.0,354937.50053,4326561.1377,0.3547732097367997
14876.0,355820.6210900001,4326561.1377,0.3662033810122547
14878.0,355900.9047800001,4326561.1377,0.3980117218329799
14886.0,356222.03953,4326561.1377,0.7560577611222451
14887.0,356262.18138,4326561.1377,0.8498209662931339
14888.0,356302.32321999996,4326561.1377,0.9620244902288488
14889.0,356342.46506,4326561.1377,1.0954747473916238
14890.0,356382.60691,4326561.1377,1.2536030314100244
15114.0,354014.23811,4326601.39411,0.3100916062346116
15125.0,354455.7984,4326601.39411,0.5525605803374075
15126.0,354495.94024,4326601.39411,0.733429399620803
15128.0,354576.2239300001,4326601.39411,1.5661924811885697
15136.0,354897.35868,4326601.39411,0.3850566353973357
15137.0,354937.50053,4326601.39411,0.3525693026487773
15144.0,355218.4934300001,4326601.39411,0.314189637614022
15145.0,355258.6352800001,4326601.39411,0.3150638055448325
15146.0,355298.77712,4326601.39411,0.3161671083732417
15147.0,355338.91897,4326601.39411,0.3174958184863928
15148.0,355379.06081,4326601.39411,0.3191013326582642
15149.0,355419.20265,4326601.39411,0.321100009983734
15150.0,355459.3445,4326601.39411,0.32352868899411297
15151.0,355499.48634,4326601.39411,0.3264962594365592
15152.0,355539.62818,4326601.39411,0.3301241509679642
15153.0,355579.77003,4326601.39411,0.3345958579689414
15154.0,355619.9118699999,4326601.39411,0.3400394535942918
15155.0,355660.05371999997,4326601.39411,0.3466805271109567
15156.0,355700.19555999996,4326601.39411,0.3548263562771584
15157.0,355740.3374,4326601.39411,0.3666596573286165
15158.0,355780.47925,4326601.39411,0.38176120495389615
15159.0,355820.6210900001,4326601.39411,0.40088496464625
15160.0,355860.76294,4326601.39411,0.4251242345499856
15161.0,355900.9047800001,4326601.39411,0.4544725642692286
15162.0,355941.04662,4326601.39411,0.4880886004445772
15163.0,355981.18847,4326601.39411,0.529553327107419
15164.0,356021.33031,4326601.39411,0.580674197534521
15165.0,356061.47216,4326601.39411,0.6418095872597224
15166.0,356101.614,4326601.39411,0.7162920339048043
15169.0,356222.03953,4326601.39411,1.0471785583044009
15171.0,356302.32321999996,4326601.39411,1.3916248786370502
15172.0,356342.46506,4326601.39411,1.458512922086424
15397.0,354014.23811,4326641.65052,0.31051174073813576
15408.0,354455.7984,4326641.65052,0.5321476493089491
15409.0,354495.94024,4326641.65052,0.6976867434111375
15411.0,354576.2239300001,4326641.65052,1.4629247427453405
15419.0,354897.35868,4326641.65052,0.3821000350321608
15420.0,354937.50053,4326641.65052,0.35140904569359643
15427.0,355218.4934300001,4326641.65052,0.3168404575425148
15439.0,355700.19555999996,4326641.65052,0.3855291955651507
15444.0,355900.9047800001,4326641.65052,0.5531572909833112
15445.0,355941.04662,4326641.65052,0.6101177686994318
15446.0,355981.18847,4326641.65052,0.6797892101859306
15449.0,356101.614,4326641.65052,0.9946467617410878
15452.0,356222.03953,4326641.65052,1.3909090672210531
15680.0,354014.23811,4326681.9069300005,0.31088881801944906
15691.0,354455.7984,4326681.9069300005,0.5226132332716226
15692.0,354495.94024,4326681.9069300005,0.6765846984491747
15693.0,354536.08209,4326681.9069300005,0.9448805982406072
15694.0,354576.2239300001,4326681.9069300005,1.4106320294022414
15702.0,354897.35868,4326681.9069300005,0.3834742109991449
15703.0,354937.50053,4326681.9069300005,0.3518858083687534
15710.0,355218.4934300001,4326681.9069300005,0.3218620967374796
15722.0,355700.19555999996,4326681.9069300005,0.4399312196111453
15735.0,356222.03953,4326681.9069300005,1.3987442489799768
15963.0,354014.23811,4326722.16334,0.3116909384330834
15975.0,354495.94024,4326722.16334,0.6748238707403823
15976.0,354536.08209,4326722.16334,0.9377892007746716
15977.0,354576.2239300001,4326722.16334,1.3980866021820224
15984.0,354857.21684,4326722.16334,0.4415868122808301
15985.0,354897.35868,4326722.16334,0.3874174237533973
15986.0,354937.50053,4326722.16334,0.3568948793663867
15993.0,355218.4934300001,4326722.16334,0.3308910238551428
15994.0,355258.6352800001,4326722.16334,0.3354907087165212
15995.0,355298.77712,4326722.16334,0.3411119282832351
15996.0,355338.91897,4326722.16334,0.3479500762116333
15997.0,355379.06081,4326722.16334,0.3562937845354224
15998.0,355419.20265,4326722.16334,0.3664562680284903
15999.0,355459.3445,4326722.16334,0.3788007835398837
16000.0,355499.48634,4326722.16334,0.3939044626085272
16001.0,355539.62818,4326722.16334,0.4123264741391183
16002.0,355579.77003,4326722.16334,0.4347738229950269
16003.0,355619.9118699999,4326722.16334,0.4621463480226644
16004.0,355660.05371999997,4326722.16334,0.4955134364172993
16005.0,355700.19555999996,4326722.16334,0.536172183939062
16018.0,356222.03953,4326722.16334,1.4037304740399152
16246.0,354014.23811,4326762.41975,0.31322249048303397
16258.0,354495.94024,4326762.41975,0.6898252616116942
16260.0,354576.2239300001,4326762.41975,1.4246842905499573
16266.0,354817.07499,4326762.41975,0.5508421345069237
16267.0,354857.21684,4326762.41975,0.4546533354387429
16268.0,354897.35868,4326762.41975,0.3981803974099509
16269.0,354937.50053,4326762.41975,0.3644733862443323
16288.0,355700.19555999996,4326762.41975,0.7065161140834625
16301.0,356222.03953,4326762.41975,1.4053294191976369
16529.0,354014.23811,4326802.67616,0.31603609519770226
16541.0,354495.94024,4326802.67616,0.7247571000871894
16543.0,354576.2239300001,4326802.67616,1.4982468052402544
16548.0,354776.93315,4326802.67616,0.7644297026509524
16549.0,354817.07499,4326802.67616,0.5841594345323173
16551.0,354897.35868,4326802.67616,0.4156447144821495
16552.0,354937.50053,4326802.67616,0.3798804599192737
16584.0,356222.03953,4326802.67616,1.4031823366731868
16585.0,356262.18138,4326802.67616,1.4343804030340797
16587.0,356342.46506,4326802.67616,1.5233475971188488
16588.0,356382.60691,4326802.67616,1.5858235505849565
16589.0,356422.74875,4326802.67616,1.6621795588726829
16590.0,356462.8906,4326802.67616,1.7513546747258102
16591.0,356503.03244,4326802.67616,1.8347249429879764
16592.0,356543.1742800001,4326802.67616,1.8425822677292099
16593.0,356583.31613,4326802.67616,1.7686674286845918
16594.0,356623.45797,4326802.67616,1.6874065188162493
16595.0,356663.59982,4326802.67616,1.6230986864035435
16596.0,356703.74166,4326802.67616,1.5807989328881995
16597.0,356743.8835,4326802.67616,1.564661556327663
16598.0,356784.02535,4326802.67616,1.578822000831391
16599.0,356824.16719,4326802.67616,1.5569824516260422
16600.0,356864.30904,4326802.67616,1.4217421398080596
16812.0,354014.23811,4326842.932569998,0.32102635037779104
16824.0,354495.94024,4326842.932569998,0.7828031741067846
16826.0,354576.2239300001,4326842.932569998,1.6296051279861554
16829.0,354696.64946,4326842.932569998,1.7568533567866005
16830.0,354736.79131,4326842.932569998,1.1843133220657975
16831.0,354776.93315,4326842.932569998,0.8398721751438418
16834.0,354897.35868,4326842.932569998,0.4438622747323322
16835.0,354937.50053,4326842.932569998,0.4034884321301835
16867.0,356222.03953,4326842.932569998,1.1579581682586952
16868.0,356262.18138,4326842.932569998,1.0725195771342575
16869.0,356302.32321999996,4326842.932569998,1.0635315638309455
16870.0,356342.46506,4326842.932569998,1.12595119414552
16871.0,356382.60691,4326842.932569998,1.1916160325210654
16872.0,356422.74875,4326842.932569998,1.2657309295143708
16873.0,356462.8906,4326842.932569998,1.3408148169962748
16874.0,356503.03244,4326842.932569998,1.3950028386711741
16875.0,356543.1742800001,4326842.932569998,1.398863077517628
16876.0,356583.31613,4326842.932569998,1.360934630279625
16877.0,356623.45797,4326842.932569998,1.3063765743169324
16878.0,356663.59982,4326842.932569998,1.2551588094845336
16879.0,356703.74166,4326842.932569998,1.2167334892020192
16880.0,356743.8835,4326842.932569998,1.1945668928936712
16881.0,356784.02535,4326842.932569998,1.1759009147593478
16882.0,356824.16719,4326842.932569998,1.065841775635889
16883.0,356864.30904,4326842.932569998,1.0012118524704887
16884.0,356904.45088,4326842.932569998,0.9723904084503896
16885.0,356944.59271999996,4326842.932569998,0.9201101476665844
17095.0,354014.23811,4326883.18898,0.3298771598750841
17107.0,354495.94024,4326883.18898,0.8671824976361446
17108.0,354536.08209,4326883.18898,1.219851149625569
17109.0,354576.2239300001,4326883.18898,1.8136819639719848
17111.0,354656.50762,4326883.18898,3.0285233943804486
17112.0,354696.64946,4326883.18898,1.9846156313062344
17118.0,354937.50053,4326883.18898,0.44222130661336667
17150.0,356222.03953,4326883.18898,0.8249801452331428
17151.0,356262.18138,4326883.18898,0.7862827129964975
17152.0,356302.32321999996,4326883.18898,0.7851722531299248
17157.0,356503.03244,4326883.18898,1.0089805822695481
17167.0,356904.45088,4326883.18898,0.7116013136623819
17168.0,356944.59271999996,4326883.18898,0.6737934139586992
17378.0,354014.23811,4326923.44539,0.3455751331376047
17389.0,354455.7984,4326923.44539,0.7412298808833936
17390.0,354495.94024,4326923.44539,0.968555944621142
17391.0,354536.08209,4326923.44539,1.3369605850848314
17392.0,354576.2239300001,4326923.44539,1.9051312614967588
17393.0,354616.36577,4326923.44539,2.6354531134094445
17394.0,354656.50762,4326923.44539,2.7696036323348574
17401.0,354937.50053,4326923.44539,0.5072395193955087
17435.0,356302.32321999996,4326923.44539,0.6223844477193463
17440.0,356503.03244,4326923.44539,0.7748614862652788
17661.0,354014.23811,4326963.7018,0.37330393350077856
17671.0,354415.65655,4326963.7018,0.7085464305104612
17672.0,354455.7984,4326963.7018,0.8581587717091996
17673.0,354495.94024,4326963.7018,1.0975065513894242
17674.0,354536.08209,4326963.7018,1.4642210453756463
17675.0,354576.2239300001,4326963.7018,1.970624348903263
17684.0,354937.50053,4326963.7018,0.6185815991476052
17718.0,356302.32321999996,4326963.7018,0.5238802988236725
17719.0,356342.46506,4326963.7018,0.5481481400384339
17723.0,356503.03244,4326963.7018,0.6289951427588464
17944.0,354014.23811,4327003.95821,0.4222934659657296
17952.0,354335.37286999996,4327003.95821,0.7214864660685951
17953.0,354375.51471,4327003.95821,0.7836360765097933
17954.0,354415.65655,4327003.95821,0.8855016569570539
17955.0,354455.7984,4327003.95821,1.051351970702598
17956.0,354495.94024,4327003.95821,1.3145591676064508
17957.0,354536.08209,4327003.95821,1.7111971330423623
17967.0,354937.50053,4327003.95821,0.8144483051850071
18002.0,356342.46506,4327003.95821,0.4798018868868405
18006.0,356503.03244,4327003.95821,0.5352591181068402
18030.0,357466.4367,4327003.95821,0.5088051693601444
18031.0,357506.57854,4327003.95821,0.4299742349005372
18032.0,357546.72038,4327003.95821,0.3813218027117189
18033.0,357586.86223,4327003.95821,0.3518424468026459
18034.0,357627.00406999997,4327003.95821,0.3343694612502979
18035.0,357667.14592,4327003.95821,0.32406534813758403
18036.0,357707.28776,4327003.95821,0.3180476750199945
18037.0,357747.4296,4327003.95821,0.3146156665148476
18038.0,357787.57145,4327003.95821,0.3121915551831291
18039.0,357827.71329,4327003.95821,0.3106726415634812
18040.0,357867.85514,4327003.95821,0.31005003107469536
18227.0,354014.23811,4327044.21462,0.5089483981240334
18228.0,354054.37996,4327044.21462,0.5523794527342808
18229.0,354094.5218,4327044.21462,0.6031751602148058
18230.0,354134.66365,4327044.21462,0.6649519418878472
18231.0,354174.80549,4327044.21462,0.7438063317390397
18232.0,354214.94733,4327044.21462,0.8134069884231014
18233.0,354255.08918,4327044.21462,0.8888113523546394
18234.0,354295.23102,4327044.21462,0.9429786807596199
18235.0,354335.37286999996,4327044.21462,1.0053492909896244
18236.0,354375.51471,4327044.21462,1.0768960379417585
18237.0,354415.65655,4327044.21462,1.1927320634055645
18238.0,354455.7984,4327044.21462,1.3818289431675488
18250.0,354937.50053,4327044.21462,1.1646401870368468
18285.0,356342.46506,4327044.21462,0.4345339689567469
18289.0,356503.03244,4327044.21462,0.4730383789295991
18313.0,357466.4367,4327044.21462,0.5139520901340353
18320.0,357747.4296,4327044.21462,0.3147069452419912
18323.0,357867.85514,4327044.21462,0.3101059412263053
18324.0,357907.99698,4327044.21462,0.31003748976064543
18325.0,357948.13882,4327044.21462,0.3099781684167677
18533.0,354937.50053,4327084.4710300015,1.3843834519128335
18568.0,356342.46506,4327084.4710300015,0.4033815616497495
18572.0,356503.03244,4327084.4710300015,0.4300542365528183
18595.0,357426.29485,4327084.4710300015,0.6662312859711037
18596.0,357466.4367,4327084.4710300015,0.5275788245206635
18603.0,357747.4296,4327084.4710300015,0.31444914327590523
18608.0,357948.13882,4327084.4710300015,0.31003580489364463
18609.0,357988.28067,4327084.4710300015,0.3099782952313552
18816.0,354937.50053,4327124.7274400005,1.3828331587310916
18851.0,356342.46506,4327124.7274400005,0.3811895627643522
18852.0,356382.60691,4327124.7274400005,0.38784415487229096
18853.0,356422.74875,4327124.7274400005,0.393550625821701
18854.0,356462.8906,4327124.7274400005,0.39781755731796703
18855.0,356503.03244,4327124.7274400005,0.4001295886908224
18877.0,357386.15301,4327124.7274400005,0.9493938269380771
18878.0,357426.29485,4327124.7274400005,0.7037810743102706
18886.0,357747.4296,4327124.7274400005,0.3146825331674026
18891.0,357948.13882,4327124.7274400005,0.3101067030865917
19099.0,354937.50053,4327164.98385,1.3795463291222134
19134.0,356342.46506,4327164.98385,0.3649149222596544
19160.0,357386.15301,4327164.98385,1.004254952159934
19169.0,357747.4296,4327164.98385,0.3148490658011264
19174.0,357948.13882,4327164.98385,0.3101934156456376
19382.0,354937.50053,4327205.240259999,1.375960364553478
19443.0,357386.15301,4327205.240259999,1.0085285518488185
19452.0,357747.4296,4327205.240259999,0.3152859167392083
