RecID,x,y,date,dts,obs,smvar,cnt,spd,ALL,ClusterID,GroupID,month
1.0,356980.0,4326300.0,20180201,17563.0,1.1258733333333335,,15,,0.6926971621420001,6,6,2
1.0,356980.0,4326300.0,20180202,17564.0,0.4213514943224357,,23,,1.1130093831908696,6,6,2
1.0,356980.0,4326300.0,20180203,17565.0,0.2946538717349972,,24,,0.1486722958175,6,6,2
1.0,356980.0,4326300.0,20180204,17566.0,1.019776617868384,,24,,0.5365172903866666,6,6,2
1.0,356980.0,4326300.0,20180205,17567.0,0.8481166921040669,,24,,0.7769117202804167,6,6,2
1.0,356980.0,4326300.0,20180206,17568.0,1.032254434253694,,24,,1.1248955961029168,6,6,2
1.0,356980.0,4326300.0,20180207,17569.0,0.962785713926229,,24,,2.690209867488333,6,6,2
1.0,356980.0,4326300.0,20180208,17570.0,0.5683397701518821,,19,,0.4016407995152632,6,6,2
1.0,356980.0,4326300.0,20180209,17571.0,1.2145249652168544,,20,,0.424579588627,6,6,2
1.0,356980.0,4326300.0,20180210,17572.0,1.1816718189364652,,24,,0.6065476754933333,6,6,2
1.0,356980.0,4326300.0,20180211,17573.0,1.3578304490230473,,24,,3.1106846620341666,6,6,2
1.0,356980.0,4326300.0,20180212,17574.0,0.6698844793925155,,24,,0.9093631698820838,6,6,2
1.0,356980.0,4326300.0,20180213,17575.0,0.5722764993767817,,24,,0.5602936987666668,6,6,2
1.0,356980.0,4326300.0,20180214,17576.0,0.5039931949720761,,24,,0.6433343459533333,6,6,2
1.0,356980.0,4326300.0,20180215,17577.0,0.6399508373893443,,24,,0.3787024666329166,6,6,2
1.0,356980.0,4326300.0,20180216,17578.0,0.5706482797810835,,22,,0.7038038538413635,6,6,2
1.0,356980.0,4326300.0,20180217,17579.0,0.8574686297785776,,24,,1.7989610086195833,6,6,2
1.0,356980.0,4326300.0,20180218,17580.0,0.31229227740418,,18,,0.13176424084555555,6,6,2
1.0,356980.0,4326300.0,20180219,17581.0,0.16816297461047358,,7,,0.026918768395714287,6,6,2
1.0,356980.0,4326300.0,20180226,17588.0,0.6102980551419335,,10,,1.652747817365,6,6,2
1.0,356980.0,4326300.0,20180227,17589.0,0.2966461008117107,,17,,0.3843583519076471,6,6,2
1.0,356980.0,4326300.0,20180228,17590.0,0.9306917908772956,,24,,0.4808265470958333,6,6,2
1.0,356980.0,4326300.0,20180301,17591.0,1.0007637277515822,,19,,2.014815935367895,6,6,3
1.0,356980.0,4326300.0,20180302,17592.0,0.9483562679600396,,13,,4.231305746780769,6,6,3
1.0,356980.0,4326300.0,20180305,17595.0,0.12698575931554654,,7,,0.03706819564285714,6,6,3
1.0,356980.0,4326300.0,20180306,17596.0,0.3452765075626559,,18,,0.05960777445722223,6,6,3
1.0,356980.0,4326300.0,20180307,17597.0,0.5890447199651063,,24,,0.317466799385,6,6,3
1.0,356980.0,4326300.0,20180308,17598.0,0.6158897260594098,,18,,0.9634467135449998,6,6,3
1.0,356980.0,4326300.0,20180309,17599.0,0.9003499553193607,,24,,0.33164727756416656,6,6,3
1.0,356980.0,4326300.0,20180310,17600.0,0.6985886259268067,,23,,0.5755447216265217,6,6,3
1.0,356980.0,4326300.0,20180311,17601.0,1.040285005458616,,23,,0.8044881489504351,6,6,3
1.0,356980.0,4326300.0,20180312,17602.0,0.8410116403033985,,23,,1.221659889462174,6,6,3
1.0,356980.0,4326300.0,20180313,17603.0,0.7761307592314307,,19,,5.6416950032647355,6,6,3
1.0,356980.0,4326300.0,20180314,17604.0,1.064484809970529,,23,,3.6433543494239133,6,6,3
1.0,356980.0,4326300.0,20180315,17605.0,0.5670404052482351,,22,,0.13579936402954546,6,6,3
1.0,356980.0,4326300.0,20180316,17606.0,1.0377255781868822,,24,,0.17170375758875,6,6,3
1.0,356980.0,4326300.0,20180317,17607.0,0.646263871704379,,24,,0.8241853965137498,6,6,3
1.0,356980.0,4326300.0,20180318,17608.0,0.6371677929055606,,21,,0.2602748889757143,6,6,3
1.0,356980.0,4326300.0,20180319,17609.0,1.3651345885110846,,22,,0.5167896638136363,6,6,3
1.0,356980.0,4326300.0,20180320,17610.0,0.8054897910703901,,23,,0.8713000173730434,6,6,3
1.0,356980.0,4326300.0,20180321,17611.0,0.9193095189388144,,23,,1.9101233718000008,6,6,3
1.0,356980.0,4326300.0,20180322,17612.0,0.4992339831058632,,21,,0.2307069948742857,6,6,3
1.0,356980.0,4326300.0,20180323,17613.0,0.6965863926648395,,23,,0.10383544747695653,6,6,3
1.0,356980.0,4326300.0,20180324,17614.0,1.158920080603988,,24,,0.4029946582854167,6,6,3
1.0,356980.0,4326300.0,20180325,17615.0,0.5211838720291849,,21,,0.124574884682381,6,6,3
1.0,356980.0,4326300.0,20180326,17616.0,1.0450288782579682,,24,,0.5802938893029167,6,6,3
1.0,356980.0,4326300.0,20180327,17617.0,0.9265609450540524,,24,,0.7769775447575,6,6,3
1.0,356980.0,4326300.0,20180328,17618.0,0.8207764948266992,,24,,2.002263557848333,6,6,3
1.0,356980.0,4326300.0,20180329,17619.0,1.1369048231313312,,24,,2.60194615660375,6,6,3
1.0,356980.0,4326300.0,20180330,17620.0,0.7308320542044204,,17,,2.667500325293529,6,6,3
1.0,356980.0,4326300.0,20180331,17621.0,0.604259537539369,,24,,0.36697843125,6,6,3
1.0,356980.0,4326300.0,20180401,17622.0,0.8371303259349125,,24,,0.6168504074100001,6,6,4
1.0,356980.0,4326300.0,20180402,17623.0,0.36039261816564944,,23,,0.2287362804873913,6,6,4
1.0,356980.0,4326300.0,20180403,17624.0,0.8304256155888714,,24,,0.1719794695783333,6,6,4
1.0,356980.0,4326300.0,20180404,17625.0,0.6018767323475911,,23,,0.1488683378043478,6,6,4
1.0,356980.0,4326300.0,20180405,17626.0,0.5344235223315629,,23,,1.3889853738726088,6,6,4
1.0,356980.0,4326300.0,20180406,17627.0,0.6191809530067066,,24,,1.11990059971375,6,6,4
1.0,356980.0,4326300.0,20180407,17628.0,0.761249002705027,,24,,0.7861021844770834,6,6,4
1.0,356980.0,4326300.0,20180408,17629.0,0.33391531263382696,,24,,0.16984181335166668,6,6,4
1.0,356980.0,4326300.0,20180409,17630.0,0.5955203541138251,,24,,1.4202294038229166,6,6,4
1.0,356980.0,4326300.0,20180410,17631.0,0.5127796040039566,,20,,3.0246339830595,6,6,4
1.0,356980.0,4326300.0,20180411,17632.0,0.3354405839446561,,22,,0.06725345433227271,6,6,4
1.0,356980.0,4326300.0,20180412,17633.0,0.4960370203625236,,24,,0.3260785269220833,6,6,4
1.0,356980.0,4326300.0,20180413,17634.0,0.3623537394002285,,11,,0.021796462727272727,6,6,4
1.0,356980.0,4326300.0,20180417,17638.0,0.331037680805974,,11,,0.09376746517454547,6,6,4
1.0,356980.0,4326300.0,20180418,17639.0,0.7579307892549912,,24,,0.16130680938,6,6,4
1.0,356980.0,4326300.0,20180419,17640.0,0.4366742905544655,,22,,0.7359142536236365,6,6,4
1.0,356980.0,4326300.0,20180420,17641.0,0.5549951023552211,,22,,0.6073643280477271,6,6,4
1.0,356980.0,4326300.0,20180421,17642.0,0.3194907863584477,,23,,0.2427414984795652,6,6,4
1.0,356980.0,4326300.0,20180422,17643.0,0.7822180619277916,,24,,0.2447664691308333,6,6,4
1.0,356980.0,4326300.0,20180423,17644.0,0.6278356977369853,,24,,1.7191902799545833,6,6,4
1.0,356980.0,4326300.0,20180424,17645.0,0.618468620157681,,24,,3.2248562566041663,6,6,4
1.0,356980.0,4326300.0,20180425,17646.0,0.7037239643765321,,22,,1.7018878163045457,6,6,4
1.0,356980.0,4326300.0,20180426,17647.0,0.6912626305012947,,22,,2.1797244660068182,6,6,4
1.0,356980.0,4326300.0,20180427,17648.0,0.3757983836939519,,23,,1.3853318119708702,6,6,4
1.0,356980.0,4326300.0,20180428,17649.0,0.5833951916150542,,21,,1.3104969647828573,6,6,4
1.0,356980.0,4326300.0,20180429,17650.0,0.2267652756576264,,12,,0.1788505024516666,6,6,4
1.0,356980.0,4326300.0,20180430,17651.0,0.3707963219507427,,22,,0.04087236691318182,6,6,4
