RecID,x,y,lur
1,349438.0,4324470.0,0.30966583688249666
2,349514.0,4324470.0,0.30966002794043695
3,349589.0,4324470.0,0.30965252275028404
4,349665.0,4324470.0,0.3096438932027814
5,349740.0,4324470.0,0.309635088261729
6,349816.0,4324470.0,0.30962647318886344
7,349891.0,4324470.0,0.3096186875743594
8,349967.0,4324470.0,0.30961176435552773
9,350042.0,4324470.0,0.30960597415715113
10,350118.0,4324470.0,0.30960114328738203
11,350193.0,4324470.0,0.30959731251155853
12,350269.0,4324470.0,0.3095942567278177
13,350344.0,4324470.0,0.30959192483906495
14,350420.0,4324470.0,0.3095901253644055
15,350495.0,4324470.0,0.30958879149434476
16,350571.0,4324470.0,0.30958778826328515
17,350646.0,4324470.0,0.30958706151518733
18,350722.0,4324470.0,0.3095865261120785
19,350797.0,4324470.0,0.30958614549636504
20,350873.0,4324470.0,0.30958586986378295
21,350948.0,4324470.0,0.30958567698086736
22,351024.0,4324470.0,0.3095855393047978
23,351099.0,4324470.0,0.3095854442381103
24,351175.0,4324470.0,0.30958537720972473
25,351250.0,4324470.0,0.30958533144879535
26,351326.0,4324470.0,0.3095852995205913
27,351401.0,4324470.0,0.309585277933428
28,351477.0,4324470.0,0.30958526300605754
29,351552.0,4324470.0,0.30958525299693807
30,351628.0,4324470.0,0.3095852461286485
31,351703.0,4324470.0,0.30958524155601996
32,351779.0,4324470.0,0.30958523843888713
33,351854.0,4324470.0,0.3095852363762997
34,351930.0,4324470.0,0.30958523497820023
35,352005.0,4324470.0,0.30958523405795646
36,352081.0,4324470.0,0.30958523343722905
37,352156.0,4324470.0,0.30958523303052604
38,352232.0,4324470.0,0.3095852327573691
39,352307.0,4324470.0,0.3095852325791276
40,352383.0,4324470.0,0.3095852324598969
41,352458.0,4324470.0,0.30958523238243046
42,352534.0,4324470.0,0.30958523233088137
43,352609.0,4324470.0,0.3095852322976447
44,352685.0,4324470.0,0.3095852322758239
45,352760.0,4324470.0,0.3095852322621335
46,352836.0,4324470.0,0.30958523225367857
47,352911.0,4324470.0,0.30958523224913254
48,352987.0,4324470.0,0.309585232247466
49,353062.0,4324470.0,0.30958523224831785
50,353138.0,4324470.0,0.30958523225170426
51,353213.0,4324470.0,0.309585232257899
52,353289.0,4324470.0,0.3095852322678393
53,353364.0,4324470.0,0.3095852322824927
54,353440.0,4324470.0,0.3095852323041148
55,353515.0,4324470.0,0.309585232334768
56,353591.0,4324470.0,0.30958523237904617
57,353666.0,4324470.0,0.30958523244095426
58,353742.0,4324470.0,0.3095852325294154
59,353817.0,4324470.0,0.30958523265190263
60,353893.0,4324470.0,0.30958523282527256
61,353968.0,4324470.0,0.30958523306302255
62,354044.0,4324470.0,0.3095852333961738
63,354119.0,4324470.0,0.30958523384826014
64,354195.0,4324470.0,0.3095852344747668
65,354270.0,4324470.0,0.31394752477604376
66,354346.0,4324470.0,0.3232150092669978
67,354421.0,4324470.0,0.3515372280480281
68,354497.0,4324470.0,0.4406623036393756
69,354572.0,4324470.0,0.7130361108406909
70,354648.0,4324470.0,1.57014892925195
71,354723.0,4324470.0,2.232347166863749
72,354799.0,4324470.0,0.9249765890506804
73,354874.0,4324470.0,0.5095196186279853
74,354950.0,4324470.0,0.3735754475382861
75,355025.0,4324470.0,0.330375039313292
76,355101.0,4324470.0,0.31623918451153493
77,355176.0,4324470.0,0.31174709769738324
78,355252.0,4324470.0,0.30958534096089985
79,355327.0,4324470.0,0.30958536686937915
80,355403.0,4324470.0,0.3095853976901907
81,355478.0,4324470.0,0.30958543285342455
82,355554.0,4324470.0,0.30958547337966197
83,355629.0,4324470.0,0.30958551807513784
84,355705.0,4324470.0,0.30958556774409235
85,355780.0,4324470.0,0.3095856204109271
86,355856.0,4324470.0,0.30958567649010826
87,355931.0,4324470.0,0.30958573323731126
88,356007.0,4324470.0,0.30958579061307695
89,356082.0,4324470.0,0.3095858453983047
90,356158.0,4324470.0,0.30958589723838925
91,356233.0,4324470.0,0.30958594305300896
92,356309.0,4324470.0,0.3095859825600886
93,356384.0,4324470.0,0.30958601367319466
94,356460.0,4324470.0,0.3095860368061619
95,356535.0,4324470.0,0.3095860517976104
96,356611.0,4324470.0,0.309586060607902
97,356686.0,4324470.0,0.3095860658724839
98,356762.0,4324470.0,0.30958607229389806
99,356837.0,4324470.0,0.30958608612828015
100,356913.0,4324470.0,0.30958611665352875
101,356988.0,4324470.0,0.3095861745721184
102,357064.0,4324470.0,0.30958627634706254
103,357139.0,4324470.0,0.30958643731865143
104,357215.0,4324470.0,0.3095866832486093
105,357290.0,4324470.0,0.3095870305529688
106,357366.0,4324470.0,0.30958751058715595
107,357441.0,4324470.0,0.30958812584397843
108,357517.0,4324470.0,0.30958889302864234
109,357592.0,4324470.0,0.30958976711588865
110,357668.0,4324470.0,0.3095907109647627
111,357743.0,4324470.0,0.30959160296806787
112,357819.0,4324470.0,0.30959234120864265
113,357894.0,4324470.0,0.30959278324202527
114,357970.0,4324470.0,0.3095928541804614
115,358045.0,4324470.0,0.30959253535034104
116,358121.0,4324470.0,0.30959187726046855
117,358196.0,4324470.0,0.3095910084476192
118,358272.0,4324470.0,0.30959003580761557
119,358347.0,4324470.0,0.30958909648492144
120,358423.0,4324470.0,0.30958824459964174
121,358498.0,4324470.0,0.3095875449037492
122,358574.0,4324470.0,0.3095869940826389
123,358649.0,4324470.0,0.30958660605016686
124,358725.0,4324470.0,0.30958636526052274
125,358800.0,4324470.0,0.3095862777886446
126,358876.0,4324470.0,0.30958635434776277
127,358951.0,4324470.0,0.3095866274003779
128,359027.0,4324470.0,0.30958717263380087
129,359102.0,4324470.0,0.3095880918147463
130,359178.0,4324470.0,0.3095896028488857
131,359253.0,4324470.0,0.30959196871754385
132,359329.0,4324470.0,0.3095957371221053
133,359404.0,4324470.0,0.30960155217432145
134,359480.0,4324470.0,0.3096107450382323
135,359555.0,4324470.0,0.30962486362252184
136,359631.0,4324470.0,0.30964709765659976
137,359706.0,4324470.0,0.30968111358077755
138,359782.0,4324470.0,0.3097344457446099
139,359857.0,4324470.0,0.30981560050696705
140,359933.0,4324470.0,0.30994197067113205
141,360008.0,4324470.0,0.3101325531314362
